recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score,calculated_calories.quantity,calculated_protein,calculated_fat,calculated_saturated_fatty_acids,calculated_carbohydrate,calculated_sugar_total,calculated_dietary_fibre,calculated_sodium_(na),calculated_calcium_(ca),calculated_iron_(fe),calculated_zinc_(zn),calculated_selenium_(se),calculated_iodine_(i),calculated_potassium_(k),calculated_magnesium_(mg),calculated_vitamin_a_(rae),calculated_vitamin_b1_(thiamin),calculated_vitamin_b2_(riboflavin),calculated_vitamin_b9_(folate),calculated_vitamin_b12_(cobalamin),calculated_vitamin_c_(askorbic_acid),calculated_vitamin_d,calculated_vitamin_e,total_recipe_weight_g,match_coverage,matched_grams,no_match_grams,considered_grams,ignored_grams,calculated_fsa_fat_score,calculated_fsa_sat_fat_score,calculated_fsa_sugar_score,calculated_fsa_salt_score,calculated_fsa_score,calculated_fsa_category,claimed_calc_fsa_fat_score,claimed_calc_fsa_sat_fat_score,claimed_calc_fsa_sugar_score,claimed_calc_fsa_salt_score,claimed_calc_fsa_score,claimed_calc_fsa_category,calculated_who_score,calculated_who_protein,calculated_who_fat,calculated_who_sat_fat,calculated_who_carbs,calculated_who_sugar,calculated_who_salt,calculated_who_fibre,claimed_calc_who_score,claimed_calc_who_protein,claimed_calc_who_fat,claimed_calc_who_sat_fat,claimed_calc_who_carbs,claimed_calc_who_sugar,claimed_calc_who_salt,claimed_calc_who_fibre
gpt54_nano_breakfast_91,gpt54_nano,breakfast,Monkey Bread,Whole-Grain Cinnamon Apple Monkey Bread with Greek Yogurt Glaze,"[""320 g whole-wheat flour"", ""50 g rolled oats"", ""70 g brown sugar"", ""7 g instant yeast"", ""2 tsp ground cinnamon"", ""1 tsp fine salt"", ""200 ml semi-skimmed milk"", ""2 large eggs"", ""80 g Greek yogurt, plain, low-fat"", ""60 g unsalted butter"", ""1 tsp vanilla extract"", ""350 g apple, peeled, diced"", ""60 g raisins"", ""30 ml olive oil"", ""1 tbsp water""]","Warm the milk to lukewarm (about 35–38°C). In a large bowl, mix the whole-wheat flour, rolled oats, brown sugar, instant yeast, cinnamon, and salt. Whisk the eggs, Greek yogurt, melted butter, vanilla extract, and olive oil, then pour into the dry ingredients and stir until you have a soft, slightly sticky dough. Cover the bowl and let it rise in a warm place for 45 minutes, until puffy. Fold in the diced apple and raisins. Lightly grease a loaf pan or bundt pan. Tear off bite-sized pieces of dough, roll them into small balls, and arrange them in the pan. Cover and let rise for another 20 minutes while you preheat the oven to 175°C. Bake for 28–35 minutes, until deep golden and set in the middle. If the top browns too fast, loosely cover with foil. Cool for 10 minutes before serving so the monkey bread finishes setting.",8,1680,60.0,54.0,238.0,20.0,92.0,32.0,8.7,520.0,7.8,200.0,980.0,880.0,6.9,50.0,40.0,330.0,3.0,7.5,18.0,320.0,2.0,0.9,1.0,11.5,0.7,8.0,moderate,4.0,2914.27,84.64200000000001,105.192,42.768,376.22900000000004,153.58799999999997,63.99,3458.77,762.4200000000001,17.892,12.329000000000002,76.73,127.38,3175.45,519.5,820.0999999999999,3.1785,1.6684,400.34000000000003,3.9200000000000004,0.0,13.64,19.984,1416.5,1.0,1380.0,0.0,1380.0,36.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,1,0,0,0,0,0,1,4,1,1,0,1,0,0,1
gpt54_nano_breakfast_92,gpt54_nano,breakfast,Monkey Bread,Whole Wheat Apple-Cinnamon Monkey Bread with Greek Yogurt Glaze,"[""300 g whole wheat flour"", ""7 g instant yeast"", ""30 g light brown sugar"", ""250 ml low-fat milk"", ""1 large egg"", ""60 g unsalted butter"", ""1 tsp ground cinnamon"", ""2 g fine salt"", ""300 g Greek yogurt, low-fat"", ""1 tsp vanilla extract"", ""200 g apple, peeled and diced"", ""20 g raisins"", ""30 ml maple syrup"", ""15 ml olive oil""]","Warm the low-fat milk to about 38°C so it feels comfortably warm but not hot, then whisk it with the egg. In a large bowl, combine the whole wheat flour, instant yeast, light brown sugar, cinnamon, and salt. Pour in the milk-egg mixture and add the olive oil, then knead for 6–8 minutes until you have a soft, slightly tacky dough. Cover and let it rise for 45–60 minutes, until noticeably puffy.

While the dough rises, mix the Greek yogurt, vanilla extract, and maple syrup to make a thick glaze. Toss the diced apple and raisins with 1–2 teaspoons of cinnamon so the fruit stays aromatic.

Preheat the oven to 180°C. Grease a loaf or bundt pan lightly with a little of the butter. Cut the dough into small bite-size pieces, then toss each piece with the remaining melted butter so they’re coated. Layer the dough pieces with the apple-raisin mixture in the pan, pressing gently so everything fits. Bake for 28–35 minutes until the monkey bread is deep golden and the center looks set; if the top browns too quickly, loosely cover with foil for the last 10 minutes. Let it cool for 10 minutes, then drizzle the Greek yogurt glaze over the warm bread and serve.",8,2220,64.0,63.0,346.0,23.0,82.0,24.0,9.0,1060.0,10.5,280.0,980.0,1050.0,7.4,80.0,50.0,540.0,3.2,6.5,12.0,260.0,2.0,0.9,1.0,15.0,0.9,8.0,moderate,4.0,2340.9500000000003,73.81500000000001,84.527,41.778,298.0786,119.24439999999998,47.89,1395.55,957.2,12.258200000000002,11.203,35.83,129.57999999999998,3018.35,448.41999999999996,711.8,2.95122,2.1258000000000004,328.24,3.6,0.0,9.99,10.395000000000001,1290.0,1.0,1278.5,0.0,1278.5,11.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,1,0,0,0,0,0,1,4,1,1,1,1,0,0,0
gpt54_nano_breakfast_93,gpt54_nano,breakfast,Monkey Bread,Cinnamon-Apple Monkey Bread with Greek Yogurt Glaze,"[""250 g plain wholemeal flour"", ""7 g instant yeast"", ""50 g light brown sugar"", ""5 g fine salt"", ""2 tsp ground cinnamon"", ""300 ml low-fat milk, 2%"", ""1 large egg, raw"", ""60 g unsalted butter"", ""2 medium apples"", ""200 g Greek yogurt, low-fat"", ""1 tsp vanilla extract"", ""1 tbsp olive oil"", ""30 g raisins""]","Warm the milk until it is lukewarm (about 35–40°C), then whisk in the egg. In a large bowl, combine the flour, instant yeast, light brown sugar, salt and 1 teaspoon of the cinnamon. Pour in the milk mixture and mix until a soft dough forms. Cover and let it rise in a warm place for about 30 minutes, until slightly puffy.

Meanwhile, peel and dice the apples into small cubes, then toss them with the remaining 1 teaspoon cinnamon and the raisins. Grease a ring pan or a small bundt-style baking dish with the olive oil. Cut the butter into small pieces and keep ready.

After rising, fold the apple-raisin mixture into the dough. Pinch off small pieces (about walnut size) and roll them lightly. Layer the dough pieces into the pan, dotting with small pieces of butter as you go. Cover loosely and let it rest for 15 minutes while the oven heats to 190°C. Bake for 22–28 minutes, until the top is golden and the center looks set.

Mix the low-fat Greek yogurt with the vanilla extract. Let the monkey bread cool for 10 minutes, then spoon the yogurt glaze over the warm bread so it melts slightly. Serve warm, ideally the same day.",10,2350,78.0,62.0,396.0,26.0,104.0,58.0,11.5,910.0,11.2,260.0,1250.0,1050.0,6.8,55.0,55.0,340.0,4.5,5.8,18.0,380.0,1.2,0.8,1.1,14.5,0.9,8.0,moderate,4.2,2043.9699999999998,64.613,77.45700000000001,39.46,253.10600000000002,105.255,38.89,2583.8199999999997,879.3500000000001,10.674,9.368,35.410000000000004,119.2,2671.15,379.18,666.85,2.5978,1.4854999999999998,305.8,3.4850000000000003,0.0,10.3,9.02,1081.5,1.0,1062.0,0.0,1062.0,19.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,1,0,0,0,0,0,1,5,1,1,1,1,0,0,1
gpt54_nano_breakfast_94,gpt54_nano,breakfast,Monkey Bread,Wholegrain Banana Oat Monkey Bread with Cinnamon and Greek Yogurt Glaze,"[""250 g plain wholegrain wheat flour"", ""120 g rolled oats"", ""2 tsp instant yeast"", ""30 g brown sugar"", ""1 tsp ground cinnamon"", ""5 g fine salt"", ""2 large eggs"", ""200 ml low-fat milk"", ""120 g plain Greek yogurt, low-fat"", ""80 ml rapeseed oil"", ""1 medium banana"", ""60 g unsalted butter"", ""2 tbsp honey"", ""1 tsp vanilla extract""]","Warm the milk to about 35–38°C so the yeast activates. In a large bowl, mix the wholegrain wheat flour, rolled oats, instant yeast, brown sugar, ground cinnamon and salt. In a separate bowl, whisk the eggs, Greek yogurt, rapeseed oil, vanilla extract and the mashed banana until smooth, then pour in the warm milk and mix until a soft, slightly sticky dough forms. Cover and let the dough rise for 45 minutes in a warm place, until puffy. Heat the oven to 190°C and lightly grease a loaf pan. Cut the risen dough into small bite-size pieces, toss them in the cinnamon-sugar coating that forms as they separate, and scatter them into the prepared pan. Melt the butter with the honey and drizzle evenly over the dough pieces. Bake for 28–33 minutes, until the top is deeply golden and a skewer in the center comes out clean. Rest for 10 minutes before serving so the monkey bread sets and the glaze thickens.",8,2580,90.0,110.0,325.0,32.0,78.0,58.0,13.0,820.0,12.0,300.0,970.0,980.0,8.0,120.0,55.0,240.0,4.0,7.0,10.0,220.0,4.0,1.4,1.9,18.0,0.9,8.0,moderate,4.0,3128.94,84.62,152.206,45.354,328.69199999999995,102.644,53.31999999999999,2642.7200000000003,702.26,17.516,12.908000000000003,73.80000000000001,126.89999999999999,2535.3799999999997,513.04,830.8,2.8245999999999998,1.682,407.42,4.079999999999999,13.639999999999999,13.64,35.372,1192.5,1.0,1178.0,0.0,1178.0,14.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1
gpt54_nano_breakfast_95,gpt54_nano,breakfast,Monkey Bread,Cinnamon-Oat Monkey Bread with Greek Yogurt Glaze,"[""300 g plain wheat flour"", ""50 g rolled oats"", ""7 g instant yeast"", ""30 g brown sugar"", ""200 ml low-fat milk"", ""2 piece eggs, raw"", ""80 g plain low-fat Greek yogurt"", ""60 g unsalted butter"", ""1 tsp fine salt"", ""2 tbsp ground cinnamon"", ""1 tbsp vanilla extract"", ""1 tbsp honey"", ""100 g raisins""]","Warm the milk to about lukewarm (around 35–40°C). In a large bowl, mix the flour, oats, instant yeast, brown sugar, salt, and ground cinnamon. Add the eggs, Greek yogurt, melted butter, and vanilla extract, then pour in the warm milk. Stir until a soft, slightly sticky dough forms, then knead for about 8–10 minutes until smooth and elastic. Fold in the raisins. Cover the bowl and let the dough rise in a warm place for 45–60 minutes, or until it has roughly doubled in size. Heat the oven to 190°C and lightly grease a bundt pan or a baking dish. Pinch off small pieces of dough, roll them between your hands, and toss them in a cinnamon-sugar mixture made from the remaining cinnamon and honey (spoon the honey over and stir to coat). Arrange the coated dough pieces in the pan, filling it evenly. Bake for 25–30 minutes until deep golden and baked through; a skewer inserted in the center should come out clean. Let it rest for 10 minutes before serving so the center sets.",8,2445,92.0,68.0,374.0,29.0,92.0,33.0,5.4,1020.0,10.6,232.0,740.0,860.0,6.8,85.0,70.0,310.0,3.5,5.6,4.5,320.0,3.2,0.9,1.4,18.5,0.8,7.0,moderate,4.0,2484.7099999999996,73.64399999999999,70.762,37.34,374.189,126.46799999999999,28.89,3378.95,625.5200000000001,10.322,6.987,69.41,103.00999999999999,2360.29,256.62,719.9,2.0413,1.3218,303.84000000000003,3.23,6.22,11.8,10.8,1005.0,1.0,959.0,0.0,959.0,46.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,1,1,0,1,0,0,0,3,0,1,0,1,0,0,1
gpt54_nano_breakfast_96,gpt54_nano,breakfast,Muffins,Banana Oat and Greek Yogurt Blueberry Muffins,"[""180 g rolled oats"", ""120 g plain Greek yogurt, 2% fat"", ""2 pieces eggs, raw"", ""220 g ripe banana, mashed"", ""100 g blueberries, fresh"", ""60 ml honey"", ""6 g baking powder"", ""3 g ground cinnamon"", ""1 g fine salt"", ""45 ml olive oil""]","Preheat the oven to 190°C and line a 12-cup muffin tray with paper liners. Blend the rolled oats until they resemble a coarse flour, then stir in the baking powder, cinnamon, and salt. In a separate bowl, whisk the eggs with the Greek yogurt, honey, and olive oil until smooth. Fold in the mashed banana, then combine wet and dry ingredients and mix just until no dry streaks remain. Gently fold in the blueberries. Divide the batter between the cups, filling each about three-quarters full. Bake for 18 to 22 minutes, until the tops are set and a toothpick inserted in the center comes out clean or with a few moist crumbs. Let the muffins cool in the tin for 5 minutes, then transfer to a rack to cool slightly before eating.",12,2010,82.0,62.0,289.0,13.0,93.0,38.0,4.0,740.0,10.5,330.0,1030.0,1450.0,6.5,70.0,60.0,260.0,3.5,6.0,25.0,320.0,2.0,1.3,1.9,14.5,0.9,8.0,healthy,4.0,1802.94,43.803000000000004,63.42500000000001,12.39,248.086,122.846,32.6,613.6600000000001,299.34,11.996,7.218000000000001,69.2,62.42,1360.68,298.68,276.50000000000006,0.877,0.7886000000000001,214.48000000000002,2.13,41.040000000000006,4.4,17.617,864.5,1.0,854.5,0.0,854.5,10.0,3,3,3,1,10,unhealthy,3,3,3,3,12,unhealthy,3,0,0,1,1,0,0,1,4,0,1,1,1,0,0,1
gpt54_nano_breakfast_97,gpt54_nano,breakfast,Muffins,Blueberry Oat Yogurt Muffins with Banana,"[""180 g rolled oats"", ""150 g plain Greek yogurt, low-fat"", ""2 piece eggs, whole, raw"", ""1 piece banana, ripe (about 120 g edible portion)"", ""150 g blueberries, fresh"", ""60 g honey"", ""10 g baking powder"", ""5 g ground cinnamon"", ""3 g fine salt"", ""30 g olive oil""]","Preheat your oven to 190°C and line a 12-cup muffin tin with paper liners. In a blender or food processor, pulse the oats until they become a coarse oat flour, then transfer to a mixing bowl. Add baking powder, cinnamon, and salt and stir well. In another bowl, whisk the eggs with the Greek yogurt, honey, olive oil, and the mashed banana until smooth. Pour the wet mixture into the dry ingredients and mix just until you no longer see dry oat flour. Gently fold in the blueberries, trying not to crush them. Divide the batter evenly between the 12 cups and bake for 18 to 22 minutes, until the tops are lightly golden and a toothpick inserted in the center comes out clean or with a few moist crumbs. Let the muffins cool in the tin for 5 minutes, then move them to a rack to cool slightly before eating.",12,3045,108.0,91.0,445.0,18.0,193.0,66.0,9.0,1040.0,11.5,366.0,1240.0,1840.0,10.6,85.0,95.0,220.0,4.5,9.8,22.0,360.0,2.0,1.7,1.4,18.5,0.8,7.0,moderate,5.0,1597.0,44.11000000000001,53.76,11.36,217.95,96.84,32.099999999999994,1425.2,330.1,12.03,7.15,74.80000000000001,67.60000000000001,1102.0,277.5,286.8,0.917,0.8160000000000002,182.7,2.25,37.800000000000004,4.4,16.68,818.0,1.0,800.0,0.0,800.0,18.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,1,0,1,0,0,0,1,5,1,1,1,1,0,0,1
gpt54_nano_breakfast_98,gpt54_nano,breakfast,Muffins,Zucchini-Oat Breakfast Muffins with Greek Yogurt and Blueberries,"[""180 g rolled oats"", ""120 g whole wheat flour"", ""2 tsp baking powder"", ""1 tsp ground cinnamon"", ""2 large eggs, raw"", ""250 g Greek yogurt, plain 2%"", ""140 ml rapeseed oil"", ""180 g zucchini, grated (with moisture)"", ""120 g blueberries, fresh or frozen"", ""60 g honey"", ""5 g fine salt"", ""1 tsp vanilla extract""]","Preheat your oven to 190°C and line a 12-cup muffin tin with paper cases. In a bowl, mix the rolled oats, whole wheat flour, baking powder, cinnamon, and salt. In a second bowl, whisk the eggs with the Greek yogurt, rapeseed oil, honey, and vanilla until smooth. Stir the grated zucchini into the wet mixture, then pour the wet mixture into the dry ingredients and mix just until no dry flour remains. Fold in the blueberries gently so they don’t burst. Divide the batter between the cups, filling each about three-quarters full. Bake for 18–22 minutes, until the tops are golden and a toothpick inserted in the center comes out clean or with a few moist crumbs. Let the muffins cool in the tin for 5 minutes, then transfer to a rack to cool further before eating.",12,2150,68.0,76.0,289.0,13.0,72.0,42.0,11.0,680.0,11.0,240.0,980.0,850.0,7.2,40.0,45.0,240.0,2.5,8.5,16.0,260.0,1.2,1.0,1.5,16.0,0.7,8.0,healthy,4.0,2809.019999999999,65.45200000000001,154.01,18.637999999999995,267.30000000000007,82.58000000000001,46.199999999999996,2263.7,521.4,15.429999999999998,10.93,63.0,82.10000000000001,1851.3000000000002,425.79999999999995,353.0,1.492,1.1330000000000002,204.39999999999998,2.6500000000000004,5.3999999999999995,4.4,48.267999999999994,1171.5,1.0,1146.0,0.0,1146.0,25.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,0,0,1,0,0,0,1,3,1,0,1,0,0,0,1
gpt54_nano_breakfast_99,gpt54_nano,breakfast,Muffins,Banana-Oat Breakfast Muffins with Greek Yogurt and Cinnamon,"[""180 g rolled oats"", ""180 g ripe banana, mashed"", ""200 g plain Greek yogurt, low-fat"", ""2 piece egg, raw"", ""60 g honey"", ""10 g baking powder"", ""5 g ground cinnamon"", ""80 g blueberries, fresh or frozen"", ""30 g unsalted butter, melted"", ""2 g fine salt""]","Preheat your oven to 190°C and line a 12-cup muffin tin with paper liners. Blend the rolled oats into a fine oat flour, then whisk oat flour with baking powder, cinnamon, and salt in a large bowl. In a second bowl, stir together the mashed banana, Greek yogurt, eggs, honey, and melted butter until smooth. Pour the wet mixture into the dry ingredients and fold gently just until no dry streaks remain. Fold in the blueberries, then divide the batter evenly among the muffin cups. Bake for 16–20 minutes, until the tops are lightly golden and a toothpick inserted in the center comes out mostly clean. Let the muffins cool in the tin for 5 minutes before transferring to a rack to cool further.",12,2840,116.0,94.0,346.0,34.0,140.0,46.0,3.6,860.0,13.5,340.0,1480.0,1750.0,7.8,40.0,90.0,280.0,5.0,10.5,40.0,520.0,2.2,1.2,2.0,18.0,1.4,7.0,healthy,5.0,1586.2,46.809999999999995,50.03,23.880000000000003,222.12,98.38000000000001,31.200000000000003,1175.7,396.40000000000003,11.33,7.650000000000001,62.00000000000001,81.9,1392.3999999999999,299.59999999999997,540.4,0.8030000000000002,0.9020000000000001,195.8,2.48,23.6,7.4,11.270000000000001,857.0,1.0,840.0,0.0,840.0,17.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,4,1,1,0,1,0,0,1,2,0,1,0,0,0,0,1
gpt54_nano_breakfast_100,gpt54_nano,breakfast,Muffins,"Oat, Banana and Blueberry Breakfast Muffins with Cinnamon","[""150 g rolled oats"", ""200 g ripe banana, mashed"", ""2 piece egg, raw"", ""120 g plain low-fat yogurt"", ""120 ml milk, 1.5% fat"", ""80 g blueberries, fresh or frozen"", ""60 g whole wheat flour"", ""2 tsp baking powder"", ""1 tsp ground cinnamon"", ""20 g honey"", ""10 g olive oil""]","Preheat your oven to 180°C and line a muffin tin with 10 paper cases. Blend the rolled oats into a fine oat flour, then mix it with the whole wheat flour, baking powder, and ground cinnamon. In a separate bowl whisk the eggs with the mashed banana, yogurt, milk, honey, and olive oil until smooth. Fold the wet mixture into the dry ingredients just until no dry flour remains, then gently fold in the blueberries. Divide the batter between the muffin cups and bake for 18–22 minutes, until the tops are lightly golden and a toothpick inserted into the center comes out clean or with a few moist crumbs. Let the muffins cool in the tin for 5 minutes, then transfer to a rack to cool further before eating.",10,1640,56.0,48.0,254.0,12.0,76.0,47.0,1.0,750.0,9.8,265.0,870.0,980.0,5.7,45.0,55.0,320.0,2.1,5.8,14.0,240.0,2.0,1.0,1.1,10.5,0.6,7.0,healthy,5.0,1447.3000000000002,51.550000000000004,37.43,10.870000000000001,209.04999999999998,69.71,35.199999999999996,257.8,459.8,11.75,8.21,57.400000000000006,80.3,1701.8000000000002,337.79999999999995,274.1,1.044,0.9800000000000002,211.40000000000003,2.8499999999999996,25.4,4.4,12.399999999999999,886.0,1.0,870.0,0.0,870.0,16.0,3,3,3,1,10,unhealthy,3,3,3,1,10,unhealthy,6,1,1,1,1,0,1,1,6,1,1,1,1,0,1,1
gpt54_nano_breakfast_101,gpt54_nano,breakfast,Oatmeal,Creamy Cinnamon Apple Oatmeal with Greek Yogurt,"[""80 g rolled oats"", ""400 ml semi-skimmed milk"", ""150 g Greek yogurt, plain, low-fat"", ""1 medium apple"", ""1 tsp ground cinnamon"", ""20 g chia seeds"", ""10 g honey"", ""1 g fine salt""]","Add the milk and rolled oats to a saucepan and bring to a gentle simmer over medium heat. Stir frequently so the oats don’t stick, then cook for 5–7 minutes until the mixture thickens and looks creamy. Stir in the ground cinnamon and chia seeds and simmer for 1 more minute. While the oatmeal cooks, grate the apple or dice it very small, then fold it into the hot oatmeal. Turn off the heat, let it stand for 2 minutes to thicken further, then stir in the Greek yogurt. Drizzle with honey and serve warm; the texture should be thick but still spoonable.",3,1265,57.0,25.0,206.0,9.0,55.0,47.0,2.0,970.0,9.5,245.0,920.0,820.0,6.2,110.0,33.0,210.0,3.2,3.8,12.0,160.0,1.3,1.1,1.3,8.5,0.7,8.0,healthy,5.0,955.2500000000001,35.06,16.925,5.08,147.86,96.06,39.35000000000001,625.2,881.1,5.755,5.619999999999999,18.6,101.35,1600.2,246.79999999999998,89.45,0.6675,0.9100000000000001,80.35000000000001,3.0,0.5,2.8,2.785,1331.0,1.0,1325.0,0.0,1325.0,6.0,1,1,3,1,6,healthy,3,3,3,3,12,unhealthy,5,1,1,1,1,0,0,1,4,0,1,1,1,0,0,1
gpt54_nano_breakfast_102,gpt54_nano,breakfast,Oatmeal,Creamy Apple Cinnamon Oatmeal with Chia and Almonds,"[""80 g rolled oats"", ""4 dl semi-skimmed milk"", ""1 medium apple"", ""20 g chia seeds"", ""30 g almond butter"", ""1 tsp ground cinnamon"", ""10 g honey"", ""1 g fine salt"", ""1 tsp vanilla extract""]","Add the milk to a saucepan and bring it to a gentle simmer over medium heat. Stir in the rolled oats, cinnamon, fine salt, and vanilla extract, then reduce the heat to low and cook for about 6–8 minutes, stirring regularly, until the oats are thick and creamy. While the oats cook, dice the apple very small and stir it in during the last 3 minutes so it softens but still holds its shape. Turn off the heat, mix in the chia seeds and honey, then let the oatmeal stand for 2 minutes to thicken further. Serve warm topped with almond butter, and expect a smooth, spoonable texture with visible apple pieces.",2,898,35.0,33.0,122.0,9.0,33.0,34.0,2.0,960.0,6.6,240.0,860.0,880.0,4.2,80.0,32.0,210.0,2.0,6.8,6.0,120.0,2.2,1.0,1.1,4.9,0.6,8.0,healthy,5.6,1023.0500000000001,34.43,28.055,3.55,138.68,87.45000000000002,42.35000000000001,907.2,779.1,6.625000000000001,5.68,16.200000000000003,77.53,1484.4,298.09999999999997,27.950000000000003,0.6315000000000001,0.9700000000000001,96.25000000000001,2.4,0.7999999999999999,2.8,9.355,1215.5,1.0,1205.0,0.0,1205.0,10.5,3,1,3,3,10,unhealthy,3,3,3,3,12,unhealthy,4,1,1,1,0,0,0,1,2,0,0,1,0,0,0,1
gpt54_nano_breakfast_103,gpt54_nano,breakfast,Oatmeal,Creamy Banana–Cinnamon Oatmeal with Chia and Walnuts,"[""60 g rolled oats"", ""3 dl semi-skimmed milk"", ""1 medium banana"", ""10 g chia seeds"", ""10 g walnuts"", ""1 tbsp ground flaxseed"", ""1 tsp ground cinnamon"", ""5 g honey"", ""1 g fine salt""]","Add the milk to a saucepan and bring it to a gentle simmer over medium heat. Stir in the rolled oats, chia seeds, flaxseed, cinnamon, and salt, then reduce the heat to low and cook for about 6–8 minutes, stirring often, until the oats are creamy and have thickened. Mash the banana with a fork and stir it into the oatmeal for the final 1–2 minutes so it warms through and blends smoothly. Remove from the heat, drizzle in the honey, and top with roughly chopped walnuts. Serve while hot, with an extra sprinkle of cinnamon if you like the aroma to be stronger.",2,952,37.0,33.3,126.4,7.3,26.1,28.0,5.0,782.0,6.7,247.0,890.0,1180.0,4.6,38.0,37.0,150.0,3.2,4.5,12.0,188.0,2.1,0.8,1.0,6.6,0.7,8.0,healthy,4.8,650.75,25.630000000000003,20.78,2.7750000000000004,80.66499999999999,37.085,19.650000000000002,528.3,534.6499999999999,4.874999999999999,4.435,11.749999999999998,48.025,1186.55,236.49999999999997,10.8,0.69,0.568,108.14999999999998,1.7999999999999998,13.7,2.0999999999999996,0.975,526.0,1.0,520.0,0.0,520.0,6.0,2,1,3,1,7,moderate,3,3,1,3,10,unhealthy,3,0,1,1,0,0,0,1,2,0,0,1,0,0,0,1
gpt54_nano_breakfast_104,gpt54_nano,breakfast,Oatmeal,Creamy Apple-Cinnamon Oatmeal with Chia and Walnuts,"[""80 g rolled oats"", ""300 ml semi-skimmed milk"", ""1 medium apple, cored and diced"", ""15 g chia seeds"", ""20 g walnuts, chopped"", ""1 tsp ground cinnamon"", ""1 tbsp maple syrup"", ""1 g fine salt""]","Add the milk to a saucepan and warm it over medium heat until it starts to steam. Stir in the rolled oats, diced apple, cinnamon, chia seeds, and fine salt. Bring to a gentle simmer, then reduce the heat to low and cook for 6–8 minutes, stirring often, until the oats are thick and the apple is tender. Remove from the heat, stir in the maple syrup, and fold through the chopped walnuts. Let it sit for 2 minutes to thicken slightly more before serving warm.",4,1040,35.0,45.0,131.0,8.0,33.0,43.0,1.0,690.0,9.0,330.0,820.0,1150.0,4.6,55.0,70.0,120.0,4.0,6.5,10.0,160.0,2.0,0.6,1.0,8.5,0.5,8.0,healthy,5.6,683.0,26.430000000000003,23.5,2.8649999999999998,81.3508,28.9172,20.25,525.24,551.39,5.2226,4.697,14.3,49.0,788.2,200.36,7.5,0.5180600000000001,0.7752000000000001,72.75,1.7999999999999998,0.5,2.0999999999999996,0.9700000000000002,487.0,1.0,481.0,0.0,481.0,6.0,3,1,3,1,8,moderate,3,3,3,1,10,unhealthy,2,0,0,1,0,0,0,1,3,1,0,1,0,0,0,1
gpt54_nano_breakfast_105,gpt54_nano,breakfast,Oatmeal,Creamy Cinnamon Apple Oatmeal with Chia & Greek Yogurt,"[""80 g rolled oats"", ""400 ml semi-skimmed milk"", ""120 g Greek yogurt, plain, 2% fat"", ""20 g chia seeds"", ""150 g apple, diced"", ""10 g honey"", ""2 g ground cinnamon"", ""5 g unsalted butter"", ""1 g vanilla extract""]","Add the milk to a saucepan and bring it to a gentle simmer over medium heat. Stir in the rolled oats, cinnamon, and vanilla, then reduce the heat to low and cook for about 5–7 minutes, stirring regularly, until the oats are creamy and have thickened. Fold in the diced apple and cook for another 3 minutes until the apple softens slightly but still holds its shape. Turn off the heat and stir in the chia seeds so they hydrate in the warm oatmeal. Let it stand for 2 minutes to thicken further, then serve with the Greek yogurt swirled on top and drizzle over the honey. Melt the butter briefly in a small pan and pour a little over the finished bowls if you want extra richness.",4,1098,55.0,30.5,168.5,13.2,46.0,45.8,1.2,1170.0,11.8,386.0,886.0,998.0,7.4,55.0,34.0,260.0,2.8,5.8,9.5,196.0,1.5,0.6,1.0,10.2,0.5,8.0,healthy,5.5,760.0000000000001,33.76,19.73,7.140000000000001,100.31500000000001,48.635,23.900000000000002,235.20000000000002,825.65,5.215000000000001,5.4399999999999995,18.2,87.55,1216.2,221.39999999999998,100.75,0.601,0.8695,63.7,2.885,0.5,3.3,1.315,788.0,1.0,785.0,0.0,785.0,3.0,1,3,3,1,8,moderate,3,3,3,1,10,unhealthy,4,0,1,1,0,0,1,1,3,0,1,0,1,0,0,1
