recipe_id,recipe_title,ingredient_raw,ingredient_name,amount,unit,grams,ignored,matched_food_id,matched_food_name,match_score
gemini_flash_breakfast_6,Healthy Whole Wheat Banana Walnut Bread,5 g Baking soda,Baking soda,5.0,g,5.0,True,,,-1
gemini_flash_breakfast_6,Healthy Whole Wheat Banana Walnut Bread,"2 g Salt, table","Salt, table",2.0,g,2.0,True,,,-1
gemini_flash_breakfast_6,Healthy Whole Wheat Banana Walnut Bread,"3 g Cinnamon, ground","Cinnamon, ground",3.0,g,3.0,True,,,-1
gemini_flash_breakfast_6,Healthy Whole Wheat Banana Walnut Bread,"80 g Walnuts, raw, chopped","Walnuts, raw, chopped",80.0,g,80.0,False,6.56,Walnuts,2
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"360 g Banana, ripe, mashed","Banana, ripe, mashed",360.0,g,360.0,False,6.525,"Banana, raw",2
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"200 g Wheat flour, whole grain","Wheat flour, whole grain",200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"50 g Oats, rolled, uncooked","Oats, rolled, uncooked",50.0,g,50.0,False,5.004,Oatmeal,2
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,75 g Maple syrup,Maple syrup,75.0,g,75.0,False,170276.0,"Syrup, maple, Canadian",2
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"30 ml Coconut oil, melted","Coconut oil, melted",0.3,dl,27.0,False,8.249,"Oil, coconut",2
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"60 g Applesauce, unsweetened","Applesauce, unsweetened",60.0,g,60.0,False,170948.0,"Babyfood, fruit, applesauce and apricots, junior",2
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"2 pieces Egg, raw, large","Egg, raw, large",2.0,pieces,110.0,False,2.03,"Egg, organic, raw",2
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"60 ml Milk, semi-skimmed","Milk, semi-skimmed",0.6,dl,60.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,1 tsp Baking soda,Baking soda,1.0,tsp,5.5,True,,,-1
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,0.5 tsp Baking powder,Baking powder,0.5,tsp,2.75,True,,,-1
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,1 tsp Vanilla extract,Vanilla extract,1.0,tsp,4.5,True,,,-1
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"0.5 tsp Cinnamon, ground","Cinnamon, ground",0.5,tsp,2.5,True,,,-1
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,0.25 tsp Salt,Salt,0.25,tsp,1.75,True,,,-1
gemini_flash_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"50 g Walnuts, chopped","Walnuts, chopped",50.0,g,50.0,False,6.56,Walnuts,2
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,"300 g Bananas, ripe, mashed","Bananas, ripe, mashed",300.0,g,300.0,False,173944.0,"Bananas, raw",2
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,"200 g Wheat flour, whole grain","Wheat flour, whole grain",200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,"50 g Rolled oats, uncooked","Rolled oats, uncooked",50.0,g,50.0,False,5.004,Oatmeal,2
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,75 g Coconut sugar,Coconut sugar,75.0,g,75.0,False,9.001,"Sugar, brown",2
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,"2 piece Egg, raw, large","Egg, raw, large",2.0,piece,110.0,False,2.03,"Egg, organic, raw",2
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,60 ml Olive oil,Olive oil,0.6,dl,54.0,False,8.019,"Oil, olive",2
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,"60 ml Milk, low fat","Milk, low fat",0.6,dl,60.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,5 g Baking powder,Baking powder,5.0,g,5.0,True,,,-1
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,2.5 g Baking soda,Baking soda,2.5,g,2.5,True,,,-1
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,"2 g Salt, table","Salt, table",2.0,g,2.0,True,,,-1
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,5 ml Vanilla extract,Vanilla extract,0.05,dl,4.75,True,,,-1
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,"5 g Cinnamon, ground","Cinnamon, ground",5.0,g,5.0,True,,,-1
gemini_flash_breakfast_8,Healthy Whole Wheat Banana Nut Bread with Oats,"50 g Walnuts, chopped","Walnuts, chopped",50.0,g,50.0,False,6.56,Walnuts,2
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,"3 medium Bananas, ripe, mashed","Bananas, ripe, mashed",3.0,medium,360.0,False,173944.0,"Bananas, raw",2
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,"50 g Rolled oats, uncooked","Rolled oats, uncooked",50.0,g,50.0,False,5.004,Oatmeal,2
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,100 g Maple syrup,Maple syrup,100.0,g,100.0,False,170276.0,"Syrup, maple, Canadian",2
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,50 g Brown sugar,Brown sugar,50.0,g,50.0,False,9.001,"Sugar, brown",2
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,"60 ml Coconut oil, virgin, melted","Coconut oil, virgin, melted",0.6,dl,54.0,False,8.249,"Oil, coconut",2
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,"2 piece Egg, raw","Egg, raw",2.0,piece,110.0,False,2.03,"Egg, organic, raw",2
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,"50 ml Milk, low-fat","Milk, low-fat",0.5,dl,50.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,10 g Baking powder,Baking powder,10.0,g,10.0,True,,,-1
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,5 g Baking soda,Baking soda,5.0,g,5.0,True,,,-1
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,5 ml Vanilla extract,Vanilla extract,0.05,dl,4.75,True,,,-1
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,"2 g Cinnamon, ground","Cinnamon, ground",2.0,g,2.0,True,,,-1
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,1 g Salt,Salt,1.0,g,1.0,True,,,-1
gemini_flash_breakfast_9,Wholesome Maple Pecan Banana Bread,"50 g Pecans, chopped","Pecans, chopped",50.0,g,50.0,False,6.593,Pecan nuts,2
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,"3 medium Bananas, ripe, mashed","Bananas, ripe, mashed",3.0,medium,360.0,False,173944.0,"Bananas, raw",2
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,"50 g Oats, rolled, dry","Oats, rolled, dry",50.0,g,50.0,False,5.004,Oatmeal,2
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,"1 piece Egg, large","Egg, large",1.0,piece,56.0,False,2.03,"Egg, organic, raw",2
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,60 ml Maple syrup,Maple syrup,0.6,dl,84.0,False,170276.0,"Syrup, maple, Canadian",2
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,60 ml Olive oil,Olive oil,0.6,dl,54.0,False,8.019,"Oil, olive",2
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,"60 ml Milk, semi-skimmed","Milk, semi-skimmed",0.6,dl,60.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,"100 g Walnuts, chopped","Walnuts, chopped",100.0,g,100.0,False,6.56,Walnuts,2
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,1 tsp Baking soda,Baking soda,1.0,tsp,5.5,True,,,-1
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,0.5 tsp Baking powder,Baking powder,0.5,tsp,2.75,True,,,-1
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,"1 tsp Cinnamon, ground","Cinnamon, ground",1.0,tsp,5.0,True,,,-1
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,0.5 tsp Salt,Salt,0.5,tsp,3.5,True,,,-1
gemini_flash_breakfast_10,Wholesome Maple Walnut Banana Bread,1 tsp Vanilla extract,Vanilla extract,1.0,tsp,4.5,True,,,-1
gemini_flash_breakfast_11,Hearty Whole Wheat Oat Buttermilk Biscuits,"300 g Whole wheat flour, fine","Whole wheat flour, fine",300.0,g,300.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_breakfast_11,Hearty Whole Wheat Oat Buttermilk Biscuits,"50 g Rolled oats, dry","Rolled oats, dry",50.0,g,50.0,False,5.004,Oatmeal,2
gemini_flash_breakfast_11,Hearty Whole Wheat Oat Buttermilk Biscuits,"15 g Baking powder, double acting","Baking powder, double acting",15.0,g,15.0,True,,,-1
gemini_flash_breakfast_11,Hearty Whole Wheat Oat Buttermilk Biscuits,3 g Baking soda,Baking soda,3.0,g,3.0,True,,,-1
gemini_flash_breakfast_11,Hearty Whole Wheat Oat Buttermilk Biscuits,"5 g Salt, table","Salt, table",5.0,g,5.0,True,,,-1
gemini_flash_breakfast_11,Hearty Whole Wheat Oat Buttermilk Biscuits,"30 g Butter, unsalted, cold","Butter, unsalted, cold",30.0,g,30.0,False,8.005,Butter,2
gemini_flash_breakfast_11,Hearty Whole Wheat Oat Buttermilk Biscuits,"60 g Greek yogurt, plain, 0% fat","Greek yogurt, plain, 0% fat",60.0,g,60.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_breakfast_11,Hearty Whole Wheat Oat Buttermilk Biscuits,"240 ml Buttermilk, low fat (1.5% fat)","Buttermilk, low fat (1.5% fat)",2.4,dl,240.0,False,172225.0,"Milk, buttermilk, fluid, whole",2
gemini_flash_breakfast_11,Hearty Whole Wheat Oat Buttermilk Biscuits,"10 ml Honey, liquid","Honey, liquid",0.1,dl,14.0,False,9.003,Honey,2
gemini_flash_breakfast_12,Wholesome Honey-Oat Buttermilk Biscuits,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_breakfast_12,Wholesome Honey-Oat Buttermilk Biscuits,50 g Oat flour,Oat flour,50.0,g,50.0,False,169741.0,"Oat flour, partially debranned",2
gemini_flash_breakfast_12,Wholesome Honey-Oat Buttermilk Biscuits,10 g Baking powder,Baking powder,10.0,g,10.0,True,,,-1
gemini_flash_breakfast_12,Wholesome Honey-Oat Buttermilk Biscuits,2 g Baking soda,Baking soda,2.0,g,2.0,True,,,-1
gemini_flash_breakfast_12,Wholesome Honey-Oat Buttermilk Biscuits,"3 g Salt, table","Salt, table",3.0,g,3.0,True,,,-1
gemini_flash_breakfast_12,Wholesome Honey-Oat Buttermilk Biscuits,"60 g Butter, unsalted, cold","Butter, unsalted, cold",60.0,g,60.0,False,8.005,Butter,2
gemini_flash_breakfast_12,Wholesome Honey-Oat Buttermilk Biscuits,"180 ml Buttermilk, low fat","Buttermilk, low fat",1.8,dl,180.0,False,172225.0,"Milk, buttermilk, fluid, whole",2
gemini_flash_breakfast_12,Wholesome Honey-Oat Buttermilk Biscuits,15 g Honey,Honey,15.0,g,15.0,False,9.003,Honey,2
gemini_flash_breakfast_13,Healthy Whole Wheat Buttermilk Biscuits with Chia Seeds,250 g Whole wheat flour,Whole wheat flour,250.0,g,250.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_breakfast_13,Healthy Whole Wheat Buttermilk Biscuits with Chia Seeds,10 g Baking powder,Baking powder,10.0,g,10.0,True,,,-1
gemini_flash_breakfast_13,Healthy Whole Wheat Buttermilk Biscuits with Chia Seeds,2 g Salt,Salt,2.0,g,2.0,True,,,-1
gemini_flash_breakfast_13,Healthy Whole Wheat Buttermilk Biscuits with Chia Seeds,"50 g Butter, unsalted","Butter, unsalted",50.0,g,50.0,False,8.005,Butter,2
gemini_flash_breakfast_13,Healthy Whole Wheat Buttermilk Biscuits with Chia Seeds,"180 ml Buttermilk, low-fat","Buttermilk, low-fat",1.8,dl,180.0,False,172225.0,"Milk, buttermilk, fluid, whole",2
gemini_flash_breakfast_13,Healthy Whole Wheat Buttermilk Biscuits with Chia Seeds,15 g Chia seeds,Chia seeds,15.0,g,15.0,False,5.38,"Chia seeds, dried",2
gemini_flash_breakfast_14,Hearty Whole Wheat Oat Buttermilk Biscuits,300 g Whole wheat flour,Whole wheat flour,300.0,g,300.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_breakfast_14,Hearty Whole Wheat Oat Buttermilk Biscuits,50 g Rolled oats,Rolled oats,50.0,g,50.0,False,5.004,Oatmeal,2
gemini_flash_breakfast_14,Hearty Whole Wheat Oat Buttermilk Biscuits,15 g Baking powder,Baking powder,15.0,g,15.0,True,,,-1
gemini_flash_breakfast_14,Hearty Whole Wheat Oat Buttermilk Biscuits,3 g Baking soda,Baking soda,3.0,g,3.0,True,,,-1
gemini_flash_breakfast_14,Hearty Whole Wheat Oat Buttermilk Biscuits,"5 g Salt, table","Salt, table",5.0,g,5.0,True,,,-1
gemini_flash_breakfast_14,Hearty Whole Wheat Oat Buttermilk Biscuits,"60 g Cold butter, unsalted","Cold butter, unsalted",60.0,g,60.0,False,8.005,Butter,2
gemini_flash_breakfast_14,Hearty Whole Wheat Oat Buttermilk Biscuits,"240 ml Buttermilk, low-fat","Buttermilk, low-fat",2.4,dl,240.0,False,172225.0,"Milk, buttermilk, fluid, whole",2
gemini_flash_breakfast_14,Hearty Whole Wheat Oat Buttermilk Biscuits,"15 ml Honey, unspecified","Honey, unspecified",0.15,dl,21.0,False,9.003,Honey,2
gemini_flash_breakfast_15,Savory Whole Wheat & Oat Biscuits with Fresh Chives,"200 g Wheat flour, whole grain","Wheat flour, whole grain",200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_breakfast_15,Savory Whole Wheat & Oat Biscuits with Fresh Chives,50 g Rolled oats,Rolled oats,50.0,g,50.0,False,5.004,Oatmeal,2
gemini_flash_breakfast_15,Savory Whole Wheat & Oat Biscuits with Fresh Chives,8 g Baking powder,Baking powder,8.0,g,8.0,True,,,-1
gemini_flash_breakfast_15,Savory Whole Wheat & Oat Biscuits with Fresh Chives,2 g Baking soda,Baking soda,2.0,g,2.0,True,,,-1
gemini_flash_breakfast_15,Savory Whole Wheat & Oat Biscuits with Fresh Chives,"3 g Salt, table","Salt, table",3.0,g,3.0,True,,,-1
gemini_flash_breakfast_15,Savory Whole Wheat & Oat Biscuits with Fresh Chives,"40 g Butter, unsalted","Butter, unsalted",40.0,g,40.0,False,8.005,Butter,2
gemini_flash_breakfast_15,Savory Whole Wheat & Oat Biscuits with Fresh Chives,"150 g Greek yogurt, plain, low fat","Greek yogurt, plain, low fat",150.0,g,150.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_breakfast_15,Savory Whole Wheat & Oat Biscuits with Fresh Chives,"50 ml Milk, low fat","Milk, low fat",0.5,dl,50.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_breakfast_15,Savory Whole Wheat & Oat Biscuits with Fresh Chives,"15 g Chives, fresh, chopped","Chives, fresh, chopped",15.0,g,15.0,False,6.034,"Chives, raw",2
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,"100 g Flour, whole wheat","Flour, whole wheat",100.0,g,100.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,"2 piece Egg, raw, whole","Egg, raw, whole",2.0,piece,110.0,False,2.03,"Egg, organic, raw",2
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,"250 ml Milk, low-fat (1% fat)","Milk, low-fat (1% fat)",2.5,dl,250.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,"5 g Sugar, white, granulated","Sugar, white, granulated",5.0,g,5.0,False,9.002,"Sugar, white, caster sugar, cube sugar",2
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,2 ml Vanilla extract,Vanilla extract,0.02,dl,1.9000000000000001,True,,,-1
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,"2 g Salt, table","Salt, table",2.0,g,2.0,True,,,-1
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,5 ml Olive oil,Olive oil,0.05,dl,4.5,False,8.019,"Oil, olive",2
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,"250 g Ricotta cheese, part-skim (10-15% fat)","Ricotta cheese, part-skim (10-15% fat)",250.0,g,250.0,False,1.266,"Cheese, Ricotta",2
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,"15 g Sugar, white, granulated","Sugar, white, granulated",15.0,g,15.0,False,9.002,"Sugar, white, caster sugar, cube sugar",2
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,"2 g Lemon zest, fresh","Lemon zest, fresh",2.0,g,2.0,False,6.626,Lemon peel,2
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,"200 g Blueberries, fresh","Blueberries, fresh",200.0,g,200.0,False,6.667,"Blueberries, American, raw",2
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,"10 g Sugar, white, granulated","Sugar, white, granulated",10.0,g,10.0,False,9.002,"Sugar, white, caster sugar, cube sugar",2
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,30 ml Water,Water,0.3,dl,19.5,True,,,-1
gemini_flash_breakfast_16,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,"2 ml Lemon juice, fresh","Lemon juice, fresh",0.02,dl,2.0,False,6.729,"Lemon juice, bottled",2
