recipe_id,recipe_title,ingredient_raw,ingredient_name,amount,unit,grams,ignored,matched_food_id,matched_food_name,match_score
grok_fast_breakfast_2,Whole Wheat Bagels with Smoked Salmon and Avocado,"30 g Red onion, thinly sliced","Red onion, thinly sliced",30.0,g,30.0,False,6.042,"Onion, Norwegian, raw",2
grok_fast_breakfast_2,Whole Wheat Bagels with Smoked Salmon and Avocado,"10 g Fresh dill, chopped","Fresh dill, chopped",10.0,g,10.0,False,6.12,"Dill, raw",2
grok_fast_breakfast_2,Whole Wheat Bagels with Smoked Salmon and Avocado,"1 tbsp Lemon juice, fresh","Lemon juice, fresh",1.0,tbsp,15.0,False,6.729,"Lemon juice, bottled",2
grok_fast_breakfast_3,Whole Wheat Bagel with Smoked Salmon and Avocado,"2 piece Whole wheat bagel, medium","Whole wheat bagel, medium",2.0,piece,116.0,False,5.454,"Bagels, home-made",2
grok_fast_breakfast_3,Whole Wheat Bagel with Smoked Salmon and Avocado,"100 g Smoked salmon, sliced","Smoked salmon, sliced",100.0,g,100.0,False,4.018,"Salmon, smoked",2
grok_fast_breakfast_3,Whole Wheat Bagel with Smoked Salmon and Avocado,"1 piece Avocado, medium, ripe","Avocado, medium, ripe",1.0,piece,60.0,False,6.524,"Avocado, raw",2
grok_fast_breakfast_3,Whole Wheat Bagel with Smoked Salmon and Avocado,"50 g Cream cheese, light","Cream cheese, light",50.0,g,50.0,False,1.269,"Cream cheese, Philadelphia",2
grok_fast_breakfast_3,Whole Wheat Bagel with Smoked Salmon and Avocado,"1 tbsp Lemon juice, fresh","Lemon juice, fresh",1.0,tbsp,15.0,False,6.729,"Lemon juice, bottled",2
grok_fast_breakfast_3,Whole Wheat Bagel with Smoked Salmon and Avocado,"20 g Red onion, thinly sliced","Red onion, thinly sliced",20.0,g,20.0,False,6.042,"Onion, Norwegian, raw",2
grok_fast_breakfast_3,Whole Wheat Bagel with Smoked Salmon and Avocado,"10 g Capers, drained","Capers, drained",10.0,g,10.0,False,6.129,"Capers, canned",2
grok_fast_breakfast_3,Whole Wheat Bagel with Smoked Salmon and Avocado,2 tsp Olive oil,Olive oil,2.0,tsp,9.0,False,8.019,"Oil, olive",2
grok_fast_breakfast_3,Whole Wheat Bagel with Smoked Salmon and Avocado,"5 g Fresh dill, chopped","Fresh dill, chopped",5.0,g,5.0,False,6.12,"Dill, raw",2
grok_fast_breakfast_4,Whole Grain Bagel with Smoked Salmon and Avocado,2 pieces Whole grain bagels,Whole grain bagels,2.0,pieces,,False,5.454,"Bagels, home-made",2
grok_fast_breakfast_4,Whole Grain Bagel with Smoked Salmon and Avocado,100 g Smoked salmon,Smoked salmon,100.0,g,100.0,False,4.018,"Salmon, smoked",2
grok_fast_breakfast_4,Whole Grain Bagel with Smoked Salmon and Avocado,"1 piece Avocado, medium (about 150 g)","Avocado, medium (about 150 g)",1.0,piece,60.0,False,6.524,"Avocado, raw",2
grok_fast_breakfast_4,Whole Grain Bagel with Smoked Salmon and Avocado,"50 g Cream cheese, light","Cream cheese, light",50.0,g,50.0,False,1.269,"Cream cheese, Philadelphia",2
grok_fast_breakfast_4,Whole Grain Bagel with Smoked Salmon and Avocado,1 tbsp Lemon juice,Lemon juice,1.0,tbsp,15.0,False,6.729,"Lemon juice, bottled",2
grok_fast_breakfast_4,Whole Grain Bagel with Smoked Salmon and Avocado,"30 g Red onion, thinly sliced","Red onion, thinly sliced",30.0,g,30.0,False,6.042,"Onion, Norwegian, raw",2
grok_fast_breakfast_4,Whole Grain Bagel with Smoked Salmon and Avocado,"10 g Fresh dill, chopped","Fresh dill, chopped",10.0,g,10.0,False,6.12,"Dill, raw",2
grok_fast_breakfast_4,Whole Grain Bagel with Smoked Salmon and Avocado,2 tsp Capers,Capers,2.0,tsp,10.0,False,6.129,"Capers, canned",2
grok_fast_breakfast_4,Whole Grain Bagel with Smoked Salmon and Avocado,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
grok_fast_breakfast_5,Whole Wheat Bagel with Avocado and Smoked Salmon,"2 pieces Whole wheat bagels, sliced","Whole wheat bagels, sliced",2.0,pieces,80.0,False,5.454,"Bagels, home-made",2
grok_fast_breakfast_5,Whole Wheat Bagel with Avocado and Smoked Salmon,"100 g Smoked salmon, thinly sliced","Smoked salmon, thinly sliced",100.0,g,100.0,False,4.018,"Salmon, smoked",2
grok_fast_breakfast_5,Whole Wheat Bagel with Avocado and Smoked Salmon,"1 piece Avocado, ripe, medium size (about 150 g)","Avocado, ripe, medium size (about 150 g)",1.0,piece,60.0,False,6.524,"Avocado, raw",2
grok_fast_breakfast_5,Whole Wheat Bagel with Avocado and Smoked Salmon,"50 g Cream cheese, light","Cream cheese, light",50.0,g,50.0,False,1.269,"Cream cheese, Philadelphia",2
grok_fast_breakfast_5,Whole Wheat Bagel with Avocado and Smoked Salmon,"1 tbsp Lemon juice, fresh","Lemon juice, fresh",1.0,tbsp,15.0,False,6.729,"Lemon juice, bottled",2
grok_fast_breakfast_5,Whole Wheat Bagel with Avocado and Smoked Salmon,"10 g Red onion, thinly sliced","Red onion, thinly sliced",10.0,g,10.0,False,6.042,"Onion, Norwegian, raw",2
grok_fast_breakfast_5,Whole Wheat Bagel with Avocado and Smoked Salmon,"5 g Capers, drained","Capers, drained",5.0,g,5.0,False,6.129,"Capers, canned",2
grok_fast_breakfast_5,Whole Wheat Bagel with Avocado and Smoked Salmon,2 tsp Olive oil,Olive oil,2.0,tsp,9.0,False,8.019,"Oil, olive",2
grok_fast_breakfast_6,Healthy Banana Walnut Bread,"2 pieces Banana, ripe, medium size","Banana, ripe, medium size",2.0,pieces,240.0,False,6.525,"Banana, raw",2
grok_fast_breakfast_6,Healthy Banana Walnut Bread,"2 pieces Egg, raw","Egg, raw",2.0,pieces,110.0,False,2.03,"Egg, organic, raw",2
grok_fast_breakfast_6,Healthy Banana Walnut Bread,"100 ml Greek yogurt, plain, low-fat","Greek yogurt, plain, low-fat",1.0,dl,100.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
grok_fast_breakfast_6,Healthy Banana Walnut Bread,"50 ml Honey, pure","Honey, pure",0.5,dl,70.0,False,9.003,Honey,2
grok_fast_breakfast_6,Healthy Banana Walnut Bread,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_6,Healthy Banana Walnut Bread,50 g Rolled oats,Rolled oats,50.0,g,50.0,False,5.004,Oatmeal,2
grok_fast_breakfast_6,Healthy Banana Walnut Bread,1 tsp Baking soda,Baking soda,1.0,tsp,5.5,True,,,-1
grok_fast_breakfast_6,Healthy Banana Walnut Bread,1 tsp Baking powder,Baking powder,1.0,tsp,5.5,True,,,-1
grok_fast_breakfast_6,Healthy Banana Walnut Bread,"1 tsp Cinnamon, ground","Cinnamon, ground",1.0,tsp,5.0,True,,,-1
grok_fast_breakfast_6,Healthy Banana Walnut Bread,"50 g Walnuts, chopped","Walnuts, chopped",50.0,g,50.0,False,6.56,Walnuts,2
grok_fast_breakfast_6,Healthy Banana Walnut Bread,30 ml Olive oil,Olive oil,0.3,dl,27.0,False,8.019,"Oil, olive",2
grok_fast_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"3 pieces Banana, ripe, medium size","Banana, ripe, medium size",3.0,pieces,360.0,False,6.525,"Banana, raw",2
grok_fast_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"2 pieces Egg, raw, large","Egg, raw, large",2.0,pieces,110.0,False,2.03,"Egg, organic, raw",2
grok_fast_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"100 ml Olive oil, extra virgin","Olive oil, extra virgin",1.0,dl,90.0,False,8.019,"Oil, olive",2
grok_fast_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"100 g Honey, pure","Honey, pure",100.0,g,100.0,False,9.003,Honey,2
grok_fast_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"50 g Rolled oats, old-fashioned","Rolled oats, old-fashioned",50.0,g,50.0,False,5.004,Oatmeal,2
grok_fast_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,1 tsp Baking soda,Baking soda,1.0,tsp,5.5,True,,,-1
grok_fast_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,1 tsp Baking powder,Baking powder,1.0,tsp,5.5,True,,,-1
grok_fast_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"1 tsp Cinnamon, ground","Cinnamon, ground",1.0,tsp,5.0,True,,,-1
grok_fast_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"0.5 tsp Salt, table","Salt, table",0.5,tsp,3.5,True,,,-1
grok_fast_breakfast_7,Healthy Whole Wheat Banana Bread with Walnuts,"50 g Walnuts, chopped","Walnuts, chopped",50.0,g,50.0,False,6.56,Walnuts,2
grok_fast_breakfast_8,Healthy Banana Walnut Bread,"3 pieces Banana, ripe, medium","Banana, ripe, medium",3.0,pieces,360.0,False,6.525,"Banana, raw",2
grok_fast_breakfast_8,Healthy Banana Walnut Bread,"2 pieces Egg, raw","Egg, raw",2.0,pieces,110.0,False,2.03,"Egg, organic, raw",2
grok_fast_breakfast_8,Healthy Banana Walnut Bread,"100 ml Greek yogurt, plain, non-fat","Greek yogurt, plain, non-fat",1.0,dl,100.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
grok_fast_breakfast_8,Healthy Banana Walnut Bread,50 ml Honey,Honey,0.5,dl,70.0,False,9.003,Honey,2
grok_fast_breakfast_8,Healthy Banana Walnut Bread,1 tsp Vanilla extract,Vanilla extract,1.0,tsp,4.5,True,,,-1
grok_fast_breakfast_8,Healthy Banana Walnut Bread,180 g Whole wheat flour,Whole wheat flour,180.0,g,180.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_8,Healthy Banana Walnut Bread,1 tsp Baking soda,Baking soda,1.0,tsp,5.5,True,,,-1
grok_fast_breakfast_8,Healthy Banana Walnut Bread,"1 tsp Cinnamon, ground","Cinnamon, ground",1.0,tsp,5.0,True,,,-1
grok_fast_breakfast_8,Healthy Banana Walnut Bread,"50 g Walnuts, chopped","Walnuts, chopped",50.0,g,50.0,False,6.56,Walnuts,2
grok_fast_breakfast_8,Healthy Banana Walnut Bread,30 ml Olive oil,Olive oil,0.3,dl,27.0,False,8.019,"Oil, olive",2
grok_fast_breakfast_9,Healthy Banana Walnut Bread,"2 piece Banana, ripe, medium size","Banana, ripe, medium size",2.0,piece,240.0,False,6.525,"Banana, raw",2
grok_fast_breakfast_9,Healthy Banana Walnut Bread,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_9,Healthy Banana Walnut Bread,50 g Rolled oats,Rolled oats,50.0,g,50.0,False,5.004,Oatmeal,2
grok_fast_breakfast_9,Healthy Banana Walnut Bread,"2 piece Egg, raw","Egg, raw",2.0,piece,110.0,False,2.03,"Egg, organic, raw",2
grok_fast_breakfast_9,Healthy Banana Walnut Bread,"100 ml Greek yogurt, plain, non-fat","Greek yogurt, plain, non-fat",1.0,dl,100.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
grok_fast_breakfast_9,Healthy Banana Walnut Bread,50 ml Honey,Honey,0.5,dl,70.0,False,9.003,Honey,2
grok_fast_breakfast_9,Healthy Banana Walnut Bread,"50 g Walnuts, chopped","Walnuts, chopped",50.0,g,50.0,False,6.56,Walnuts,2
grok_fast_breakfast_9,Healthy Banana Walnut Bread,1 tsp Baking powder,Baking powder,1.0,tsp,5.5,True,,,-1
grok_fast_breakfast_9,Healthy Banana Walnut Bread,1 tsp Baking soda,Baking soda,1.0,tsp,5.5,True,,,-1
grok_fast_breakfast_9,Healthy Banana Walnut Bread,"1 tsp Cinnamon, ground","Cinnamon, ground",1.0,tsp,5.0,True,,,-1
grok_fast_breakfast_9,Healthy Banana Walnut Bread,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
grok_fast_breakfast_10,Whole Wheat Banana Bread with Walnuts,"2 piece Banana, ripe, medium-sized","Banana, ripe, medium-sized",2.0,piece,240.0,False,6.525,"Banana, raw",2
grok_fast_breakfast_10,Whole Wheat Banana Bread with Walnuts,"2 piece Egg, raw, large","Egg, raw, large",2.0,piece,110.0,False,2.03,"Egg, organic, raw",2
grok_fast_breakfast_10,Whole Wheat Banana Bread with Walnuts,"100 ml Greek yogurt, plain, non-fat","Greek yogurt, plain, non-fat",1.0,dl,100.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
grok_fast_breakfast_10,Whole Wheat Banana Bread with Walnuts,"60 ml Honey, natural","Honey, natural",0.6,dl,84.0,False,9.003,Honey,2
grok_fast_breakfast_10,Whole Wheat Banana Bread with Walnuts,1 tsp Vanilla extract,Vanilla extract,1.0,tsp,4.5,True,,,-1
grok_fast_breakfast_10,Whole Wheat Banana Bread with Walnuts,180 g Whole wheat flour,Whole wheat flour,180.0,g,180.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_10,Whole Wheat Banana Bread with Walnuts,1 tsp Baking soda,Baking soda,1.0,tsp,5.5,True,,,-1
grok_fast_breakfast_10,Whole Wheat Banana Bread with Walnuts,0.5 tsp Baking powder,Baking powder,0.5,tsp,2.75,True,,,-1
grok_fast_breakfast_10,Whole Wheat Banana Bread with Walnuts,"0.5 tsp Cinnamon, ground","Cinnamon, ground",0.5,tsp,2.5,True,,,-1
grok_fast_breakfast_10,Whole Wheat Banana Bread with Walnuts,0.25 tsp Salt,Salt,0.25,tsp,1.75,True,,,-1
grok_fast_breakfast_10,Whole Wheat Banana Bread with Walnuts,"50 g Walnuts, chopped","Walnuts, chopped",50.0,g,50.0,False,6.56,Walnuts,2
grok_fast_breakfast_11,Whole Wheat Honey Biscuits,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_11,Whole Wheat Honey Biscuits,50 g All-purpose flour,All-purpose flour,50.0,g,50.0,False,5.01,"Wheat flour, 80 % extraction",2
grok_fast_breakfast_11,Whole Wheat Honey Biscuits,1 tbsp Baking powder,Baking powder,1.0,tbsp,14.0,True,,,-1
grok_fast_breakfast_11,Whole Wheat Honey Biscuits,0.5 tsp Salt,Salt,0.5,tsp,3.5,True,,,-1
grok_fast_breakfast_11,Whole Wheat Honey Biscuits,"60 g Unsalted butter, cold","Unsalted butter, cold",60.0,g,60.0,False,8.005,Butter,2
grok_fast_breakfast_11,Whole Wheat Honey Biscuits,2 tbsp Honey,Honey,2.0,tbsp,44.0,False,9.003,Honey,2
grok_fast_breakfast_11,Whole Wheat Honey Biscuits,"180 ml Buttermilk, low-fat","Buttermilk, low-fat",1.8,dl,180.0,False,172225.0,"Milk, buttermilk, fluid, whole",2
grok_fast_breakfast_12,Whole Wheat Honey Oat Biscuits,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_12,Whole Wheat Honey Oat Biscuits,50 g Rolled oats,Rolled oats,50.0,g,50.0,False,5.004,Oatmeal,2
grok_fast_breakfast_12,Whole Wheat Honey Oat Biscuits,1 tsp Baking powder,Baking powder,1.0,tsp,5.5,True,,,-1
grok_fast_breakfast_12,Whole Wheat Honey Oat Biscuits,0.5 tsp Baking soda,Baking soda,0.5,tsp,2.75,True,,,-1
grok_fast_breakfast_12,Whole Wheat Honey Oat Biscuits,0.5 tsp Salt,Salt,0.5,tsp,3.5,True,,,-1
grok_fast_breakfast_12,Whole Wheat Honey Oat Biscuits,"60 g Unsalted butter, cold","Unsalted butter, cold",60.0,g,60.0,False,8.005,Butter,2
grok_fast_breakfast_12,Whole Wheat Honey Oat Biscuits,2 tbsp Honey,Honey,2.0,tbsp,44.0,False,9.003,Honey,2
grok_fast_breakfast_12,Whole Wheat Honey Oat Biscuits,"120 ml Buttermilk, low-fat","Buttermilk, low-fat",1.2,dl,120.0,False,172225.0,"Milk, buttermilk, fluid, whole",2
grok_fast_breakfast_13,Whole Wheat Honey Oat Biscuits,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_13,Whole Wheat Honey Oat Biscuits,50 g Rolled oats,Rolled oats,50.0,g,50.0,False,5.004,Oatmeal,2
grok_fast_breakfast_13,Whole Wheat Honey Oat Biscuits,1 tsp Baking powder,Baking powder,1.0,tsp,5.5,True,,,-1
grok_fast_breakfast_13,Whole Wheat Honey Oat Biscuits,0.5 tsp Baking soda,Baking soda,0.5,tsp,2.75,True,,,-1
grok_fast_breakfast_13,Whole Wheat Honey Oat Biscuits,0.5 tsp Salt,Salt,0.5,tsp,3.5,True,,,-1
grok_fast_breakfast_13,Whole Wheat Honey Oat Biscuits,"60 g Unsalted butter, cold","Unsalted butter, cold",60.0,g,60.0,False,8.005,Butter,2
grok_fast_breakfast_13,Whole Wheat Honey Oat Biscuits,2 tbsp Honey,Honey,2.0,tbsp,44.0,False,9.003,Honey,2
grok_fast_breakfast_13,Whole Wheat Honey Oat Biscuits,"150 ml Buttermilk, low-fat","Buttermilk, low-fat",1.5,dl,150.0,False,172225.0,"Milk, buttermilk, fluid, whole",2
grok_fast_breakfast_14,Whole Wheat Honey Oat Biscuits,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_14,Whole Wheat Honey Oat Biscuits,50 g Rolled oats,Rolled oats,50.0,g,50.0,False,5.004,Oatmeal,2
grok_fast_breakfast_14,Whole Wheat Honey Oat Biscuits,1 tsp Baking powder,Baking powder,1.0,tsp,5.5,True,,,-1
grok_fast_breakfast_14,Whole Wheat Honey Oat Biscuits,0.5 tsp Baking soda,Baking soda,0.5,tsp,2.75,True,,,-1
grok_fast_breakfast_14,Whole Wheat Honey Oat Biscuits,0.5 tsp Salt,Salt,0.5,tsp,3.5,True,,,-1
grok_fast_breakfast_14,Whole Wheat Honey Oat Biscuits,"60 g Unsalted butter, cold","Unsalted butter, cold",60.0,g,60.0,False,8.005,Butter,2
grok_fast_breakfast_14,Whole Wheat Honey Oat Biscuits,2 tbsp Honey,Honey,2.0,tbsp,44.0,False,9.003,Honey,2
grok_fast_breakfast_14,Whole Wheat Honey Oat Biscuits,"150 ml Buttermilk, low-fat","Buttermilk, low-fat",1.5,dl,150.0,False,172225.0,"Milk, buttermilk, fluid, whole",2
grok_fast_breakfast_15,Whole Wheat Honey Oat Biscuits,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_15,Whole Wheat Honey Oat Biscuits,50 g Rolled oats,Rolled oats,50.0,g,50.0,False,5.004,Oatmeal,2
grok_fast_breakfast_15,Whole Wheat Honey Oat Biscuits,1 tsp Baking powder,Baking powder,1.0,tsp,5.5,True,,,-1
grok_fast_breakfast_15,Whole Wheat Honey Oat Biscuits,0.5 tsp Baking soda,Baking soda,0.5,tsp,2.75,True,,,-1
grok_fast_breakfast_15,Whole Wheat Honey Oat Biscuits,0.5 tsp Salt,Salt,0.5,tsp,3.5,True,,,-1
grok_fast_breakfast_15,Whole Wheat Honey Oat Biscuits,"60 g Unsalted butter, cold","Unsalted butter, cold",60.0,g,60.0,False,8.005,Butter,2
grok_fast_breakfast_15,Whole Wheat Honey Oat Biscuits,2 tbsp Honey,Honey,2.0,tbsp,44.0,False,9.003,Honey,2
grok_fast_breakfast_15,Whole Wheat Honey Oat Biscuits,"150 ml Buttermilk, low-fat","Buttermilk, low-fat",1.5,dl,150.0,False,172225.0,"Milk, buttermilk, fluid, whole",2
grok_fast_breakfast_16,Whole Wheat Blintzes with Cottage Cheese and Berries,100 g Whole wheat flour,Whole wheat flour,100.0,g,100.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_16,Whole Wheat Blintzes with Cottage Cheese and Berries,"2 piece Egg, raw","Egg, raw",2.0,piece,110.0,False,2.03,"Egg, organic, raw",2
grok_fast_breakfast_16,Whole Wheat Blintzes with Cottage Cheese and Berries,"2 dl Milk, low-fat, 1.5% fat","Milk, low-fat, 1.5% fat",2.0,dl,200.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
grok_fast_breakfast_16,Whole Wheat Blintzes with Cottage Cheese and Berries,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
grok_fast_breakfast_16,Whole Wheat Blintzes with Cottage Cheese and Berries,"200 g Cottage cheese, low-fat","Cottage cheese, low-fat",200.0,g,200.0,False,1.028,Cottage cheese,2
grok_fast_breakfast_16,Whole Wheat Blintzes with Cottage Cheese and Berries,"100 g Mixed berries, fresh (strawberries, blueberries)","Mixed berries, fresh (strawberries, blueberries)",100.0,g,100.0,False,6.844,"Berries, mixed, frozen",2
grok_fast_breakfast_16,Whole Wheat Blintzes with Cottage Cheese and Berries,"1 tbsp Honey, natural","Honey, natural",1.0,tbsp,22.0,False,9.003,Honey,2
grok_fast_breakfast_16,Whole Wheat Blintzes with Cottage Cheese and Berries,"50 g Greek yogurt, plain, non-fat","Greek yogurt, plain, non-fat",50.0,g,50.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
grok_fast_breakfast_17,Whole Wheat Blintzes with Cottage Cheese and Berries,100 g Whole wheat flour,Whole wheat flour,100.0,g,100.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_17,Whole Wheat Blintzes with Cottage Cheese and Berries,"2 piece Egg, raw","Egg, raw",2.0,piece,110.0,False,2.03,"Egg, organic, raw",2
grok_fast_breakfast_17,Whole Wheat Blintzes with Cottage Cheese and Berries,"2 dl Milk, semi-skimmed","Milk, semi-skimmed",2.0,dl,200.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
grok_fast_breakfast_17,Whole Wheat Blintzes with Cottage Cheese and Berries,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
grok_fast_breakfast_17,Whole Wheat Blintzes with Cottage Cheese and Berries,"200 g Cottage cheese, low-fat","Cottage cheese, low-fat",200.0,g,200.0,False,1.028,Cottage cheese,2
grok_fast_breakfast_17,Whole Wheat Blintzes with Cottage Cheese and Berries,"100 g Blueberries, fresh","Blueberries, fresh",100.0,g,100.0,False,6.667,"Blueberries, American, raw",2
grok_fast_breakfast_17,Whole Wheat Blintzes with Cottage Cheese and Berries,"100 g Strawberries, fresh","Strawberries, fresh",100.0,g,100.0,False,6.504,"Strawberries, raw",2
grok_fast_breakfast_17,Whole Wheat Blintzes with Cottage Cheese and Berries,1 tbsp Honey,Honey,1.0,tbsp,22.0,False,9.003,Honey,2
grok_fast_breakfast_17,Whole Wheat Blintzes with Cottage Cheese and Berries,1 tsp Vanilla extract,Vanilla extract,1.0,tsp,4.5,True,,,-1
grok_fast_breakfast_18,Whole Wheat Ricotta Blintzes with Berry Compote,100 g Whole wheat flour,Whole wheat flour,100.0,g,100.0,False,5.006,"Wheat flour, wholemeal",2
grok_fast_breakfast_18,Whole Wheat Ricotta Blintzes with Berry Compote,"2 piece Egg, raw","Egg, raw",2.0,piece,110.0,False,2.03,"Egg, organic, raw",2
grok_fast_breakfast_18,Whole Wheat Ricotta Blintzes with Berry Compote,"3 dl Milk, low-fat","Milk, low-fat",3.0,dl,300.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
grok_fast_breakfast_18,Whole Wheat Ricotta Blintzes with Berry Compote,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
grok_fast_breakfast_18,Whole Wheat Ricotta Blintzes with Berry Compote,"200 g Ricotta cheese, part-skim","Ricotta cheese, part-skim",200.0,g,200.0,False,1.266,"Cheese, Ricotta",2
grok_fast_breakfast_18,Whole Wheat Ricotta Blintzes with Berry Compote,1 tbsp Honey,Honey,1.0,tbsp,22.0,False,9.003,Honey,2
grok_fast_breakfast_18,Whole Wheat Ricotta Blintzes with Berry Compote,1 tsp Vanilla extract,Vanilla extract,1.0,tsp,4.5,True,,,-1
grok_fast_breakfast_18,Whole Wheat Ricotta Blintzes with Berry Compote,"150 g Blueberries, fresh","Blueberries, fresh",150.0,g,150.0,False,6.667,"Blueberries, American, raw",2
grok_fast_breakfast_18,Whole Wheat Ricotta Blintzes with Berry Compote,"150 g Strawberries, fresh","Strawberries, fresh",150.0,g,150.0,False,6.504,"Strawberries, raw",2
grok_fast_breakfast_18,Whole Wheat Ricotta Blintzes with Berry Compote,1 tbsp Lemon juice,Lemon juice,1.0,tbsp,15.0,False,6.729,"Lemon juice, bottled",2
grok_fast_breakfast_18,Whole Wheat Ricotta Blintzes with Berry Compote,2 tbsp Water,Water,2.0,tbsp,30.0,True,,,-1
