recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score,calculated_calories.quantity,calculated_protein,calculated_fat,calculated_saturated_fatty_acids,calculated_carbohydrate,calculated_sugar_total,calculated_dietary_fibre,calculated_sodium_(na),calculated_calcium_(ca),calculated_iron_(fe),calculated_zinc_(zn),calculated_selenium_(se),calculated_iodine_(i),calculated_potassium_(k),calculated_magnesium_(mg),calculated_vitamin_a_(rae),calculated_vitamin_b1_(thiamin),calculated_vitamin_b2_(riboflavin),calculated_vitamin_b9_(folate),calculated_vitamin_b12_(cobalamin),calculated_vitamin_c_(askorbic_acid),calculated_vitamin_d,calculated_vitamin_e,total_recipe_weight_g,match_coverage,matched_grams,no_match_grams,considered_grams,ignored_grams,calculated_fsa_fat_score,calculated_fsa_sat_fat_score,calculated_fsa_sugar_score,calculated_fsa_salt_score,calculated_fsa_score,calculated_fsa_category,claimed_calc_fsa_fat_score,claimed_calc_fsa_sat_fat_score,claimed_calc_fsa_sugar_score,claimed_calc_fsa_salt_score,claimed_calc_fsa_score,claimed_calc_fsa_category,calculated_who_score,calculated_who_protein,calculated_who_fat,calculated_who_sat_fat,calculated_who_carbs,calculated_who_sugar,calculated_who_salt,calculated_who_fibre,claimed_calc_who_score,claimed_calc_who_protein,claimed_calc_who_fat,claimed_calc_who_sat_fat,claimed_calc_who_carbs,claimed_calc_who_sugar,claimed_calc_who_salt,claimed_calc_who_fibre
gemini_flash_dinner_187,gemini_flash,dinner,Bulgogi,Healthy Beef Bulgogi with Brown Rice and Sautéed Vegetables,"[""500 g Beef sirloin, lean, thinly sliced"", ""100 ml Low sodium soy sauce"", ""20 ml Sesame oil"", ""20 g Garlic clove, minced"", ""15 g Ginger, fresh, grated"", ""100 g Pear, Asian, grated"", ""15 g Honey"", ""5 g Black pepper, ground"", ""200 g Onion, yellow, large, sliced"", ""150 g Carrot, julienned"", ""150 g Bell pepper, red, sliced"", ""100 g Spinach, fresh"", ""150 g Mushroom, cremini, sliced"", ""300 g Brown rice, uncooked""]","First, prepare the bulgogi marinade. In a large bowl, combine the low sodium soy sauce, sesame oil, minced garlic, grated ginger, grated pear, honey, and black pepper. Add the thinly sliced beef sirloin to the marinade, ensuring all pieces are well coated. Cover the bowl and refrigerate for at least 30 minutes, or preferably 2-4 hours, to allow the flavors to meld. While the beef marinates, cook the brown rice according to package instructions, typically by combining 300 g brown rice with 600 ml water in a pot, bringing to a boil, then reducing heat to low, covering, and simmering for about 40-45 minutes until the water is absorbed and rice is tender. Heat a large wok or skillet over medium-high heat. Add a small amount of neutral oil if needed (e.g., 5 ml rapeseed oil), though the sesame oil in the marinade may suffice. Once hot, add the marinated beef in batches, if necessary, to avoid overcrowding, and stir-fry for 3-5 minutes until the beef is cooked through and slightly caramelized. Remove the cooked beef from the pan and set aside. In the same wok, add the sliced onion and julienned carrot, and sauté for 3-4 minutes until they begin to soften. Next, add the sliced red bell pepper and sliced cremini mushrooms, continuing to cook for another 3-5 minutes until the vegetables are tender-crisp. Finally, return the cooked beef to the wok with the vegetables. Add the fresh spinach and toss everything together for 1-2 minutes until the spinach wilts. Serve the healthy beef bulgogi immediately with the cooked brown rice.",4,2400,135.0,58.0,285.0,16.0,28.0,27.0,6.5,200.0,20.0,250.0,1200.0,1800.0,15.0,20.0,80.0,800.0,1.0,5.0,120.0,250.0,8.0,0.8,0.9,18.0,1.5,-8,healthy,6.0,2209.49,153.031,42.236,11.227999999999998,285.79499999999996,62.96999999999999,38.7,8133.209999999999,271.45,21.408,27.305000000000003,129.2,25.299999999999997,5226.65,688.8,1176.0,1.6983000000000001,1.5735999999999999,555.1,6.5,241.8,0.0,6.5969999999999995,1838.0,1.0,1833.0,0.0,1833.0,5.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,0,1,1,0,0,0,1,3,0,1,1,0,1,0,0
gemini_flash_dinner_188,gemini_flash,dinner,Bulgogi,Lean Beef Bulgogi with Shiitake and Bell Peppers,"[""300 g Beef sirloin, lean, thinly sliced"", ""100 g Onion, yellow, sliced"", ""100 g Carrot, raw, julienned"", ""150 g Bell pepper, red, sliced"", ""100 g Shiitake mushrooms, fresh, sliced"", ""50 g Scallions, chopped"", ""200 g Brown rice, uncooked"", ""60 ml Soy sauce, low sodium"", ""15 ml Sesame oil, toasted"", ""12 g Garlic, fresh, crushed"", ""20 g Ginger, fresh, grated"", ""100 g Pear, Asian, grated"", ""15 g Honey"", ""10 ml Rice vinegar"", ""5 g Sesame seeds, toasted"", ""5 ml Olive oil""]","First, prepare the marinade by combining the low-sodium soy sauce, toasted sesame oil, crushed fresh garlic, grated fresh ginger, grated Asian pear, honey, and rice vinegar in a medium bowl. Whisk everything together until well combined. Add the thinly sliced beef sirloin to the marinade, ensuring all pieces are thoroughly coated. Cover the bowl and refrigerate for at least 30 minutes, or up to 2 hours, allowing the flavors to penetrate the meat. While the beef marinates, cook the brown rice according to the package instructions. Heat a large non-stick pan or wok over medium-high heat and add the olive oil. Add the sliced yellow onions, julienned carrots, and sliced red bell pepper to the hot pan. Stir-fry for 3 to 4 minutes until the vegetables are slightly tender-crisp. Incorporate the sliced shiitake mushrooms and continue to stir-fry for another 2 to 3 minutes. Once cooked, remove the vegetables from the pan and set them aside. Increase the heat to high. Carefully add the marinated beef to the hot pan in a single layer, making sure not to overcrowd it; you may need to cook in batches. Sear the beef for 2 to 3 minutes per side until it is browned and cooked through. Once all the beef is cooked, return it to the pan. Pour in any remaining marinade and bring it to a simmer, cooking for 1 to 2 minutes to slightly reduce the sauce. Add the stir-fried vegetables back into the pan with the beef and toss everything together to combine and heat through for about 1 minute. Finally, stir in most of the chopped scallions. Serve the bulgogi immediately over the cooked brown rice, garnished with the remaining chopped scallions and toasted sesame seeds.",4,1650,118.0,48.0,210.0,8.0,36.0,22.0,9.2,180.0,12.0,190.0,750.0,1300.0,10.0,8.0,90.0,700.0,0.8,7.0,100.0,220.0,4.0,0.8,1.0,12.0,1.2,4,healthy,7.0,1555.2500000000002,94.07900000000001,36.1365,8.273000000000001,200.142,51.25300000000001,26.789999999999996,4830.400000000001,204.26,13.4875,17.333000000000002,66.72999999999999,16.735,3026.75,425.08,582.0,1.18795,0.76575,305.74,3.9000000000000004,211.69,0.1,4.542,1249.0,1.0,1249.0,0.0,1249.0,0.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,0,1,1,0,0,0,1,4,0,1,1,0,1,0,1
gemini_flash_dinner_189,gemini_flash,dinner,Bulgogi,Lean Beef Bulgogi with Sesame Vegetables and Brown Rice,"[""500 g Beef sirloin, lean, thinly sliced"", ""60 ml Soy sauce, low sodium"", ""40 g Honey, natural"", ""30 ml Sesame oil"", ""16 g Garlic, fresh, minced (approx. 4 cloves)"", ""20 g Ginger, fresh, grated"", ""100 g Pear, Asian, grated"", ""1 dl Water"", ""150 g Onion, yellow, sliced"", ""150 g Carrot, fresh, julienned"", ""150 g Bell pepper, red, sliced"", ""100 g Mushrooms, white, sliced"", ""150 g Spinach, fresh"", ""9 g Sesame seeds, toasted"", ""400 g Rice, brown, cooked""]","In a large bowl, combine the low sodium soy sauce, natural honey, sesame oil, minced garlic, grated ginger, grated Asian pear, and water to create the marinade. Add the thinly sliced beef sirloin to the marinade, ensuring all pieces are well coated. Cover the bowl and refrigerate for at least 30 minutes, or up to 4 hours, to allow the flavors to meld. Heat a large skillet or wok over medium-high heat. Cook the beef in batches if necessary, to avoid overcrowding the pan, until browned and cooked through, about 3-5 minutes per batch. Remove the cooked beef from the pan and set aside. Add the sliced yellow onion, julienned carrot, sliced red bell pepper, and sliced mushrooms to the same pan. Sauté for 5-7 minutes until the vegetables are tender-crisp. Return the cooked beef to the pan with the vegetables. Add the fresh spinach and cook until it wilts, about 2-3 minutes. Toss everything together to combine. Serve the lean beef bulgogi immediately over the cooked brown rice, garnished with toasted sesame seeds.",4,1950,145.0,60.0,185.0,14.0,72.0,26.0,4.6,260.0,13.0,265.0,950.0,1850.0,11.0,25.0,85.0,920.0,1.5,7.5,125.0,260.0,6.5,1.1,1.3,18.5,1.3,5,healthy,6.5,1751.23,137.872,51.057,12.314000000000002,173.825,74.26000000000002,25.89,5068.870000000001,365.96999999999997,20.027,24.503000000000004,92.31,23.63,4900.05,552.5799999999999,1365.0,1.0205,1.3472,604.78,6.5,260.72,26.2,7.648,1946.0,1.0,1881.0,0.0,1881.0,65.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,0,1,1,0,0,0,1,3,0,1,1,0,0,0,1
gemini_flash_dinner_190,gemini_flash,dinner,Bulgogi,Lean Beef Bulgogi with Mixed Vegetables and Brown Rice,"[""500 g Sirloin steak, lean, thinly sliced"", ""150 g Brown rice, uncooked"", ""60 ml Soy sauce, low sodium"", ""15 ml Sesame oil, toasted"", ""15 g Garlic, minced"", ""10 g Ginger, fresh, grated"", ""100 g Pear, grated"", ""10 g Honey"", ""2 g Black pepper, ground"", ""150 g Onion, sliced"", ""150 g Carrots, julienned"", ""150 g Red bell pepper, sliced"", ""100 g Cremini mushrooms, sliced"", ""200 g Spinach, fresh"", ""5 g Sesame seeds, toasted, for garnish""]","Begin by preparing the marinade for the beef. In a medium bowl, combine the low sodium soy sauce, toasted sesame oil, minced garlic, grated ginger, grated pear, honey, and black pepper. Add the thinly sliced sirloin steak to the marinade, ensuring all pieces are well coated. Cover the bowl and refrigerate for at least 30 minutes, or up to 2 hours for best flavor. While the beef marinates, cook the brown rice according to package instructions, typically by rinsing the rice thoroughly, then combining with 300 ml of water in a pot, bringing to a boil, reducing heat to low, covering, and simmering for 35-40 minutes until water is absorbed and rice is tender. Set aside. Heat a large wok or skillet over medium-high heat. Once hot, add half of the marinated beef in a single layer, ensuring not to overcrowd the pan. Cook for 2-3 minutes per side until browned, then remove and set aside. Repeat with the remaining beef. In the same wok, add the sliced onion and sauté for 3-4 minutes until softened. Add the julienned carrots and sliced red bell pepper, cooking for another 5 minutes until they start to soften but still retain some crunch. Stir in the sliced mushrooms and cook for 3 minutes until they release their moisture. Return the cooked beef to the wok with the vegetables. Add the fresh spinach and toss everything together, cooking just until the spinach wilts, about 1-2 minutes. Serve the hot bulgogi immediately over the cooked brown rice, garnished with toasted sesame seeds.",4,1752,138.5,42.0,200.3,10.0,27.7,22.1,5.0,150.0,18.9,200.0,600.0,1000.0,27.0,0.0,100.0,2140.0,0.0,1.0,196.5,420.0,12.5,0.8,0.7,15.0,1.5,4,healthy,7.0,1624.0400000000002,143.07199999999997,37.6195,10.626,162.31599999999995,49.726,32.15,5145.52,370.63,21.6545,25.463,70.09,26.1,5280.349999999999,588.03,1556.0,1.21985,1.34165,698.1899999999999,4.5,280.15,0.0,7.769,1624.5,1.0,1622.5,0.0,1622.5,2.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,0,1,1,0,0,0,1,4,0,1,1,0,1,0,1
gemini_flash_dinner_191,gemini_flash,dinner,Burgers,Lean Turkey and Spinach Burgers with Avocado-Lime Greek Yogurt Sauce,"[""500 g Turkey mince, lean"", ""100 g Spinach, fresh"", ""50 g Whole wheat breadcrumbs"", ""1 piece Egg, raw, large"", ""100 g Onion, yellow, raw"", ""10 g Garlic, raw"", ""2 g Paprika powder"", ""2 g Cumin powder"", ""4 g Salt, table"", ""2 g Black pepper, ground"", ""1 tbsp Olive oil"", ""4 pieces Whole wheat burger bun"", ""200 g Tomato, red, raw"", ""100 g Lettuce, romaine"", ""200 g Avocado, raw"", ""150 g Greek yogurt, plain, 0% fat"", ""10 g Lemon juice""]","Finely chop the onion and garlic. In a large bowl, combine the lean turkey mince, finely chopped onion and garlic, fresh spinach, whole wheat breadcrumbs, raw egg, paprika powder, cumin powder, 2 grams of salt, and black pepper. Mix everything thoroughly with your hands until just combined, being careful not to overmix. Divide the mixture into four equal portions and form them into burger patties, about 2 cm thick. Heat the olive oil in a large non-stick pan over medium heat. Cook the turkey patties for 5-7 minutes per side, or until they are golden brown and cooked through with an internal temperature of 74°C. While the burgers are cooking, prepare the avocado-lime sauce by mashing the avocado in a small bowl. Stir in the Greek yogurt, lemon juice, and remaining 2 grams of salt. Slice the tomatoes and wash the lettuce. Lightly toast the whole wheat burger buns. Assemble the burgers by placing a cooked patty on the bottom half of each bun, topping with lettuce, tomato slices, and a generous dollop of the avocado-lime Greek yogurt sauce before adding the top bun.",4,2205,165.0,85.0,208.0,16.0,22.0,41.0,5.0,310.0,11.0,250.0,1300.0,1700.0,10.0,20.0,100.0,650.0,0.5,8.0,60.0,230.0,3.5,0.8,0.7,15.0,1.5,-5,healthy,7.0,2356.5600000000004,185.30100000000002,85.24100000000001,19.563200000000002,203.44300000000004,33.64099999999999,24.470000000000002,2209.81,554.7700000000001,21.848,11.716999999999999,175.16,52.46,5413.5,471.12,683.33,3.478100000000001,3.4711000000000003,1081.8999999999999,19.841,89.1,3.7,14.496,1815.0,1.0,1757.0,0.0,1757.0,58.0,3,3,3,3,12,unhealthy,3,3,1,3,10,unhealthy,2,0,0,1,0,1,0,0,3,0,0,1,0,1,0,1
gemini_flash_dinner_192,gemini_flash,dinner,Burgers,Mediterranean Turkey & Feta Burgers with Whole Wheat Buns,"[""300 g Turkey mince, lean"", ""50 g Feta cheese, crumbled"", ""30 g Spinach, fresh"", ""1 piece Egg, raw, medium"", ""10 g Breadcrumbs, whole wheat"", ""5 ml Olive oil"", ""2 pieces Whole wheat burger bun"", ""60 g Tomato, fresh"", ""30 g Lettuce, Romaine"", ""20 g Red onion, fresh"", ""5 g Dijon mustard"", ""5 ml Lemon juice, fresh"", ""2 g Garlic powder"", ""2 g Dried oregano"", ""2 g Black pepper, ground"", ""2 g Salt""]","In a large bowl, combine the lean turkey mince, crumbled feta cheese, finely chopped fresh spinach, raw egg, whole wheat breadcrumbs, garlic powder, dried oregano, salt, and black pepper. Mix gently until just combined, being careful not to overmix, which can make the burgers tough. Divide the mixture into two equal portions and form them into two burger patties, about 2 cm thick. Heat the olive oil in a large non-stick pan over medium heat. Carefully place the patties in the hot pan and cook for 6-8 minutes per side, or until they are golden brown on the outside and cooked through, reaching an internal temperature of 74°C. While the burgers are cooking, prepare the toppings. Slice the tomato and red onion. Wash and pat dry the Romaine lettuce leaves. Lightly toast the whole wheat burger buns if desired. In a small bowl, mix the Dijon mustard with fresh lemon juice to create a light spread. To assemble the burgers, spread the mustard mixture on the cut sides of the toasted buns. Place a cooked turkey patty on the bottom bun, then layer with Romaine lettuce, tomato slices, and red onion. Top with the other half of the bun and serve immediately.",2,1165,108.0,40.0,85.0,14.5,5.0,11.0,3.2,480.0,7.0,130.0,750.0,1400.0,5.0,30.0,90.0,500.0,1.0,4.0,25.0,150.0,2.5,0.4,0.6,10.0,0.8,6,healthy,6.0,1133.8400000000004,110.964,34.55,12.6066,93.15200000000002,9.4,6.524999999999999,2483.2,257.1500000000001,9.815,5.928,102.53,29.525000000000002,1786.05,192.79999999999998,369.0,1.689,1.9010000000000002,479.15,12.383000000000001,26.120000000000005,3.2,6.217999999999999,737.5,1.0,719.5,0.0,719.5,18.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
gemini_flash_dinner_193,gemini_flash,dinner,Burgers,Lean Turkey & Avocado Burgers on Whole Wheat Buns,"[""500 g Turkey mince, lean"", ""1 piece Egg, raw"", ""30 g Breadcrumbs, whole wheat"", ""5 g Garlic, raw, minced"", ""10 g Onion, white, raw, diced"", ""2 g Black pepper, ground"", ""3 g Salt, table"", ""2 tbsp Olive oil"", ""4 pieces Burger buns, whole wheat"", ""80 g Lettuce, iceberg"", ""160 g Tomato, red, raw, sliced"", ""80 g Avocado, raw, sliced"", ""4 slices Cheese, light, 15% fat"", ""4 tbsp Greek yogurt, plain, 0% fat"", ""1 tbsp Dijon mustard"", ""5 g Chives, fresh, chopped""]","In a large bowl, combine the lean turkey mince, raw egg, whole wheat breadcrumbs, finely minced garlic, finely diced onion, ground black pepper, and salt. Mix thoroughly until just combined, being careful not to overmix. Divide the mixture into four equal portions and gently form them into burger patties, about 2 cm thick. Heat 1 tablespoon of olive oil in a large non-stick pan or on a griddle over medium heat. Cook the turkey patties for 5-7 minutes per side, or until they are cooked through and reach an internal temperature of 74°C, adding the remaining olive oil if needed. During the last minute of cooking, place a slice of light cheese on top of each patty to melt. While the burgers are cooking, prepare the sauce by mixing the Greek yogurt, Dijon mustard, and finely chopped chives in a small bowl. Lightly toast the whole wheat burger buns. Assemble the burgers by placing a layer of lettuce on the bottom bun, followed by a tomato slice, the cooked turkey patty with melted cheese, a few slices of fresh avocado, and a generous dollop of the yogurt-mustard sauce, then top with the other half of the bun. Serve immediately.",4,2340,191.0,86.0,198.0,21.0,26.0,27.0,6.5,800.0,15.0,150.0,1000.0,2500.0,10.0,50.0,70.0,300.0,2.0,10.0,40.0,150.0,5.0,0.8,0.8,15.0,1.2,5,healthy,6.0,2210.02,182.65699999999995,77.87300000000002,20.848200000000002,191.44900000000004,22.794,12.810000000000002,2840.1,544.96,17.516999999999996,10.382,177.70000000000002,45.645,3366.79,333.56,304.54,3.2085,3.0286000000000004,764.86,19.656999999999996,32.54,3.7800000000000002,11.477,1370.0,1.0,1335.0,0.0,1335.0,35.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,2,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0
gemini_flash_dinner_194,gemini_flash,dinner,Burgers,Lean Turkey & Spinach Burgers with Whole Wheat Buns and Avocado,"[""400 g Ground turkey, lean"", ""100 g Spinach, fresh"", ""50 g Onion, white, chopped"", ""6 g Garlic, fresh, minced"", ""2 pieces Whole wheat bread rolls"", ""100 g Avocado, fresh"", ""120 g Tomato, fresh, sliced"", ""50 g Lettuce, Romaine, leaves"", ""15 ml Olive oil, extra virgin"", ""20 g Mustard, Dijon"", ""2 g Salt, table"", ""1 g Black pepper, ground""]","In a large bowl, combine the lean ground turkey, finely chopped spinach, chopped white onion, minced garlic, 1 gram of salt, and 0.5 gram of black pepper. Mix thoroughly until all ingredients are well incorporated, then divide the mixture and form into two equal patties. Heat the olive oil in a large non-stick pan over medium heat. Carefully place the turkey patties in the hot pan and cook for 6-8 minutes on each side, or until they are golden brown and cooked through, ensuring no pink remains in the center. While the burgers are cooking, prepare the whole wheat bread rolls by slicing them horizontally. Slice the fresh tomato and avocado. Wash and dry the Romaine lettuce leaves. Once the patties are cooked, remove them from the pan. Spread Dijon mustard on the cut sides of the whole wheat bread rolls. Assemble the burgers by placing a turkey patty on the bottom half of each roll, then layering with lettuce, tomato slices, and avocado slices. Season with the remaining salt and pepper to taste before adding the top half of the bun.",2,1250,105.0,45.0,90.0,8.0,12.0,25.0,4.5,150.0,6.0,100.0,800.0,1500.0,10.0,30.0,60.0,200.0,1.0,5.0,50.0,200.0,3.0,0.8,0.6,15.0,1.0,5,healthy,6.0,1150.4799999999998,119.106,45.501000000000005,8.7169,60.991000000000014,12.311,12.200000000000001,977.3400000000001,203.84,9.173999999999998,6.411999999999998,60.24000000000001,6.2299999999999995,3333.1,312.79999999999995,459.79999999999995,1.5188000000000004,1.6778000000000002,516.5,14.517000000000001,64.2,1.2,8.379,952.5,1.0,949.5,0.0,949.5,3.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,2,0,0,1,0,1,0,0,3,0,0,1,0,1,0,1
gemini_flash_dinner_195,gemini_flash,dinner,Burgers,Lean Turkey & Spinach Burgers with Whole Wheat Buns and Avocado,"[""500 g Ground turkey, lean (5% fat)"", ""100 g Spinach, fresh"", ""50 g Onion, yellow, raw"", ""10 g Garlic, raw"", ""5 g Paprika, ground"", ""2 g Cumin, ground"", ""2 g Black pepper, ground"", ""3 g Salt"", ""14 g Olive oil"", ""4 pieces Whole wheat burger bun"", ""200 g Avocado, raw"", ""100 g Tomato, red, raw"", ""80 g Lettuce, romaine, raw"", ""20 g Greek yogurt, plain, 0% fat"", ""5 ml Lemon juice""]","First, finely dice the yellow onion and mince the garlic. Roughly chop the fresh spinach. In a large bowl, combine the lean ground turkey with the diced onion, minced garlic, chopped spinach, paprika, cumin, black pepper, and 2 grams of the salt. Mix thoroughly but gently until everything is just combined, then form the mixture into four equally sized burger patties. Heat the olive oil in a large non-stick pan over medium-high heat. Once hot, carefully place the turkey patties in the pan and cook for 5-7 minutes per side, or until they are golden brown and cooked through with an internal temperature of 74°C (165°F). While the burgers are cooking, lightly toast the whole wheat burger buns. Prepare the avocado spread by mashing the raw avocado in a small bowl with the lemon juice and the remaining 1 gram of salt, along with a pinch of black pepper. Slice the fresh tomato and wash the romaine lettuce leaves. To assemble your burgers, spread a thin layer of Greek yogurt on the bottom half of each toasted bun, then layer with lettuce, sliced tomato, a cooked turkey patty, and a generous dollop of the avocado spread. Top with the other half of the bun and serve immediately.",4,1800,130.0,75.0,155.0,18.0,15.0,30.0,8.0,400.0,15.0,200.0,1000.0,2500.0,10.0,40.0,100.0,800.0,2.0,10.0,80.0,400.0,4.0,1.0,1.0,20.0,2.0,5,healthy,7.0,2189.24,171.429,80.046,16.243199999999998,188.86800000000005,19.586,20.865,3274.51,350.37000000000006,20.322999999999997,10.091999999999999,154.91000000000003,10.635,4653.4,429.17,491.72999999999996,3.3381000000000003,2.9871000000000003,994.5500000000001,18.496,68.6,1.5,10.536999999999999,1411.0,1.0,1401.0,0.0,1401.0,10.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,2,0,0,1,0,1,0,0,3,0,0,1,0,1,0,1
gemini_flash_dinner_196,gemini_flash,dinner,Burritos,Spicy Chicken and Black Bean Burritos with Avocado Crema,"[""400 g Chicken breast, skinless, boneless"", ""1 tbsp Olive oil"", ""150 g Onion, yellow, medium"", ""150 g Bell pepper, red, medium"", ""150 g Bell pepper, green, medium"", ""400 g Black beans, canned, drained, rinsed"", ""200 g Corn kernels, frozen"", ""200 g Tomato, canned, crushed"", ""1 tsp Cumin, ground"", ""1 tsp Chili powder"", ""0.5 tsp Garlic powder"", ""2.5 g Salt"", ""0.25 tsp Black pepper, ground"", ""2 dl Water"", ""150 g Avocado, medium"", ""60 g Greek yogurt, plain, low fat"", ""1 tbsp Lime juice, fresh"", ""1 tbsp Coriander, fresh, chopped"", ""4 pieces Tortilla, wheat, whole grain, large""]","Begin by dicing the chicken breast into small, bite-sized pieces. Dice the yellow onion, red bell pepper, and green bell pepper into similar small pieces. Heat the olive oil in a large skillet or frying pan over medium-high heat. Add the diced chicken to the hot skillet and cook, stirring occasionally, until it is browned on all sides, which should take about 5-7 minutes. Remove the cooked chicken from the skillet and set it aside.

Add the diced onion and bell peppers to the same skillet. Sauté them over medium heat until they have softened, typically taking about 5 minutes. Stir in the ground cumin, chili powder, garlic powder, salt, and black pepper, cooking for an additional minute until the spices become fragrant. Return the cooked chicken to the skillet with the vegetables. Add the drained and rinsed black beans, frozen corn kernels, crushed canned tomatoes, and water. Stir everything together well.

Bring the mixture to a simmer, then reduce the heat to medium-low, cover the skillet, and let it cook for 10-15 minutes. This allows the flavors to meld and the liquid to reduce slightly, creating a rich filling.

While the filling is simmering, prepare the avocado crema. In a small bowl, mash the flesh of the avocado with a fork until mostly smooth. Stir in the plain low-fat Greek yogurt, fresh lime juice, and chopped fresh coriander until thoroughly combined and creamy.

Warm the whole wheat tortillas according to their package directions; this can be done in a microwave for a few seconds per tortilla or in a dry, hot skillet for about 30 seconds per side until pliable. To assemble the burritos, spoon a generous amount of the warm chicken and bean filling onto the center of each warm tortilla. Drizzle some of the freshly made avocado crema over the filling. Fold in the opposing sides of the tortilla, then roll it up tightly from the bottom to create a neat burrito. Serve immediately and enjoy your healthy and flavorful meal.",4,2555,193.0,74.0,273.0,9.0,35.0,70.0,4.0,300.0,15.0,400.0,1200.0,2500.0,8.0,40.0,100.0,800.0,1.0,10.0,200.0,400.0,3.0,0.8,0.7,25.0,2.0,4,healthy,7.0,2150.55,152.64399999999992,76.41850000000001,17.7162,179.752,44.31350000000001,65.56,3056.3,871.6,28.7935,10.561,41.615,25.63,5773.8,515.6,274.3,3.1317500000000003,2.3405500000000004,835.7,1.44,429.95,0.0,16.747,2205.625,1.0,2065.0,0.0,2065.0,140.625,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,0,0,1,0,1,0,1,4,0,1,1,0,1,0,1
gemini_flash_dinner_197,gemini_flash,dinner,Burritos,Spicy Black Bean and Chicken Burritos with Avocado Crema,"[""400 g Chicken breast, raw"", ""4 pieces Tortilla, whole wheat, medium"", ""400 g Black beans, canned, drained"", ""200 g Corn kernels, frozen"", ""150 g Bell pepper, red, raw"", ""100 g Onion, raw"", ""10 g Garlic clove, raw"", ""15 ml Olive oil"", ""5 g Chili powder"", ""5 g Cumin powder"", ""2 g Paprika powder"", ""3 g Salt"", ""1 g Black pepper, ground"", ""100 g Greek yogurt, plain, low fat"", ""150 g Avocado, raw"", ""30 ml Lime juice, fresh"", ""15 g Coriander, fresh, chopped""]","Begin by dicing the chicken breast into small, bite-sized pieces. Finely chop the onion, mince the garlic, and dice the red bell pepper. Heat the olive oil in a large skillet over medium-high heat. Add the diced chicken and cook until browned, about 5-7 minutes. Stir in the chopped onion, bell pepper, and minced garlic, cooking until the vegetables soften, which takes approximately 5 minutes. Add the chili powder, cumin, paprika, salt, and black pepper, stirring well to coat the chicken and vegetables, and cook for another minute until fragrant. Drain and rinse the black beans, then add them to the skillet along with the frozen corn kernels. Cook for 5-7 minutes, stirring occasionally, until everything is heated through and well combined. While the filling cooks, prepare the avocado crema by mashing the avocado in a small bowl with a fork. Stir in the Greek yogurt, fresh lime juice, and chopped coriander until smooth. Warm the whole wheat tortillas according to package instructions, either in a microwave or a dry skillet. To assemble, spoon a generous amount of the chicken and bean filling into the center of each warm tortilla. Drizzle with a spoonful of the avocado crema, then fold in the sides and roll up tightly to create a burrito. Serve immediately.",4,2450,175.0,75.0,280.0,12.0,28.0,65.0,4.5,400.0,20.0,350.0,1800.0,3000.0,15.0,50.0,100.0,800.0,2.0,10.0,200.0,400.0,5.0,1.2,1.5,25.0,2.0,5,healthy,6.0,2136.02,152.00399999999993,80.144,18.7874,172.64500000000004,34.717,58.82,3218.5,879.6999999999999,26.93700000000001,10.463,42.63,23.83,5089.25,481.7,201.99999999999997,3.0584999999999996,2.331800000000001,718.3,1.6,228.65,0.0,13.309,1744.5,1.0,1733.5,0.0,1733.5,11.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,0,0,1,0,1,0,1,4,0,1,1,0,1,0,1
