recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score,calculated_calories.quantity,calculated_protein,calculated_fat,calculated_saturated_fatty_acids,calculated_carbohydrate,calculated_sugar_total,calculated_dietary_fibre,calculated_sodium_(na),calculated_calcium_(ca),calculated_iron_(fe),calculated_zinc_(zn),calculated_selenium_(se),calculated_iodine_(i),calculated_potassium_(k),calculated_magnesium_(mg),calculated_vitamin_a_(rae),calculated_vitamin_b1_(thiamin),calculated_vitamin_b2_(riboflavin),calculated_vitamin_b9_(folate),calculated_vitamin_b12_(cobalamin),calculated_vitamin_c_(askorbic_acid),calculated_vitamin_d,calculated_vitamin_e,total_recipe_weight_g,match_coverage,matched_grams,no_match_grams,considered_grams,ignored_grams,calculated_fsa_fat_score,calculated_fsa_sat_fat_score,calculated_fsa_sugar_score,calculated_fsa_salt_score,calculated_fsa_score,calculated_fsa_category,claimed_calc_fsa_fat_score,claimed_calc_fsa_sat_fat_score,claimed_calc_fsa_sugar_score,claimed_calc_fsa_salt_score,claimed_calc_fsa_score,claimed_calc_fsa_category,calculated_who_score,calculated_who_protein,calculated_who_fat,calculated_who_sat_fat,calculated_who_carbs,calculated_who_sugar,calculated_who_salt,calculated_who_fibre,claimed_calc_who_score,claimed_calc_who_protein,claimed_calc_who_fat,claimed_calc_who_sat_fat,claimed_calc_who_carbs,claimed_calc_who_sugar,claimed_calc_who_salt,claimed_calc_who_fibre
grok4_fast_breakfast_52,grok4_fast,breakfast,Danishes,Healthy Spinach and Cottage Cheese Danish Pastries,"[""200 g Whole wheat flour"", ""100 g Oats, rolled"", ""7 g Dry yeast"", ""150 ml Skimmed milk"", ""50 g Margarine, 60% fat"", ""1 piece Egg, raw"", ""5 g Salt"", ""200 g Cottage cheese, low-fat"", ""100 g Spinach, fresh"", ""50 g Onion, raw"", ""20 g Parmesan cheese, grated""]","Warm the skimmed milk to about 37°C and dissolve the dry yeast in it. In a large bowl, mix the whole wheat flour, rolled oats, and salt. Add the yeast mixture, margarine, and egg, then knead into a soft dough for 8-10 minutes until smooth and elastic. Cover the dough and let it rise in a warm place for 1 hour until doubled in size. Meanwhile, chop the spinach and onion finely, mix with cottage cheese and grated Parmesan cheese, and season lightly with a pinch of pepper if desired. Preheat the oven to 200°C. Punch down the dough, divide into 6 equal pieces, and roll each into a 15 cm circle. Place 1-2 tablespoons of the filling in the center of each circle, fold the edges slightly towards the center to form a rustic danish shape, leaving the filling partially exposed. Place on a parchment-lined baking sheet, cover, and let rise for 30 minutes. Bake for 15-18 minutes until golden brown and the cheese is bubbly. Cool slightly before serving.",6,1650,72.0,42.0,235.0,14.0,16.0,28.0,4.2,780,12.5,320,1100,1700,8.5,45,65.0,650,2.5,3.2,25.0,280,2.8,1.4,1.2,12.0,0.8,5,healthy,6.0,1851.37,93.29299999999999,67.497,27.42,194.596,15.395,45.89,2996.8199999999997,900.45,14.604,12.477999999999998,46.71,101.50000000000001,2319.75,490.58,1050.25,2.5587999999999997,1.7335,548.9,3.8850000000000007,38.5,8.46,15.140000000000002,937.0,1.0,932.0,0.0,932.0,5.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,2,0,0,0,0,1,0,1,5,0,1,1,1,1,0,1
grok4_fast_breakfast_53,grok4_fast,breakfast,Danishes,Healthy Spinach and Cottage Cheese Protein Danishes,"[""200 g Whole wheat flour"", ""10 g Baking powder"", ""2 g Salt"", ""150 g Low-fat quark"", ""100 ml Water, cold"", ""50 g Spinach, fresh, chopped"", ""100 g Cottage cheese, low-fat"", ""1 piece Egg, raw"", ""30 g Rolled oats"", ""5 g Honey"", ""20 g Almonds, chopped""]","Preheat your oven to 200°C and line a baking sheet with parchment paper. In a large bowl, mix the whole wheat flour, baking powder, and salt. Add the low-fat quark and cold water, stirring until a soft dough forms; knead lightly for 1 minute until smooth. Divide the dough into 4 equal portions and roll each into a rectangle about 15x10 cm on a lightly floured surface. For the filling, mix the chopped spinach, cottage cheese, egg, rolled oats, honey, and chopped almonds in a bowl until well combined. Place 2 tablespoons of filling in the center of each dough rectangle, then fold the edges over the filling to form a Danish shape, pinching the ends to seal. Place on the prepared baking sheet and bake for 15-18 minutes until golden brown and puffed. Let cool slightly before serving warm.",4,1200,65.0,25.0,160.0,6.0,12.0,22.0,3.5,800,12.0,250,900,1400,7.0,60,50.0,400,2.0,6.0,20.0,250,2.5,1.2,1.1,10.0,0.8,6,healthy,6.0,1195.85,71.17999999999999,27.715,6.82,148.76999999999998,15.37,33.4,1141.45,472.05,10.689999999999998,8.605,33.6,58.425000000000004,1750.8,387.70000000000005,320.25,1.4585,1.1605,276.0,2.6250000000000004,18.75,2.2,11.1,687.0,1.0,610.0,0.0,610.0,77.0,3,3,1,3,10,unhealthy,3,1,1,3,8,moderate,4,0,1,1,0,1,0,1,4,0,1,1,0,1,0,1
grok4_fast_breakfast_55,grok4_fast,breakfast,Danishes,Healthy Apple and Almond Whole Wheat Danishes,"[""200 g Whole wheat flour"", ""100 g Oats, rolled"", ""10 g Baking powder"", ""2 g Salt"", ""200 g Greek yogurt, low-fat"", ""50 ml Milk, semi-skimmed"", ""50 g Almonds, whole, blanched"", ""150 g Apple, raw, with skin"", ""20 g Honey"", ""5 g Cinnamon, ground"", ""50 g Cottage cheese, low-fat"", ""1 piece Egg, raw"", ""20 g Almonds, flaked""]","Preheat your oven to 200°C and line a baking sheet with parchment paper. In a large bowl, mix the whole wheat flour, rolled oats, baking powder, and salt. Add the Greek yogurt and milk, stirring until a soft dough forms; do not overmix. Chop 50 g of blanched almonds and the apple into small pieces, then mix them with honey and cinnamon in a separate bowl. Divide the dough into 6 equal portions on a lightly floured surface. Flatten each portion into a 12 cm oval, place 1 tablespoon of the apple-almond mixture in the center, and fold the edges over slightly to form a Danish shape without fully enclosing the filling. Place them on the baking sheet. Mix the cottage cheese with the egg and brush over the tops of the Danishes, then sprinkle with flaked almonds. Bake for 15-18 minutes until golden brown and firm to the touch. Allow to cool slightly before serving warm.",6,2100,78.0,72.0,270.0,12.0,42.0,32.0,3.2,850,12.0,420,1200,2100,8.0,40,60.0,200,2.0,12.0,8.0,240,1.2,1.1,1.2,10.0,1.0,6,healthy,5.0,1869.9,77.87499999999999,58.595,10.810000000000002,232.36499999999998,53.365,52.2,1062.75,674.5500000000001,14.899999999999999,11.854999999999999,39.5,71.5,2145.9,567.0,203.75,1.7914999999999999,1.5855,203.8,2.225,0.8999999999999999,2.5500000000000003,23.06,912.0,1.0,895.0,0.0,895.0,17.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,0,1,1,0,0,0,1,4,1,0,1,0,1,0,1
grok4_fast_breakfast_56,grok4_fast,breakfast,Doughnuts,Baked Oat Flour Doughnuts with Cinnamon and Apple,"[""200 g Oat flour"", ""100 g Whole wheat flour"", ""1 piece Egg, raw"", ""150 ml Milk, low-fat"", ""50 g Apple puree"", ""30 g Honey"", ""5 g Baking powder"", ""2 g Cinnamon, ground"", ""1 g Salt"", ""50 g Greek yogurt, low-fat"", ""10 g Flaxseeds, whole""]","Preheat your oven to 180°C and lightly grease a doughnut pan with a small amount of oil spray. In a large bowl, whisk together the oat flour, whole wheat flour, baking powder, cinnamon, salt, and ground flaxseeds. In a separate bowl, beat the egg, then mix in the milk, apple puree, honey, and Greek yogurt until smooth. Gradually add the wet ingredients to the dry ingredients, stirring gently until just combined into a thick batter; do not overmix. Spoon the batter into the prepared doughnut pan, filling each cavity about three-quarters full. Bake for 12-15 minutes, or until the doughnuts spring back when lightly touched and a toothpick inserted comes out clean. Allow them to cool in the pan for 5 minutes, then transfer to a wire rack to cool completely. Dust lightly with a pinch of cinnamon if desired before serving.",8,1420,52.0,28.0,238.0,6.0,52.0,28.0,2.5,650,12.0,320,1100,1450,8.0,40,45.0,200,2.0,3.0,8.0,120,1.5,1.2,1.1,8.0,0.8,6,healthy,5.0,1545.3,59.165,32.385000000000005,6.774000000000001,245.99499999999998,58.795,29.15,603.45,458.65000000000003,13.030000000000001,10.695,89.39999999999999,53.45,1718.8999999999999,469.90000000000003,130.75,2.2865,0.8775,146.39999999999998,1.925,1.4000000000000001,3.25,6.01,653.0,1.0,645.0,0.0,645.0,8.0,3,3,3,1,10,unhealthy,3,1,3,3,10,unhealthy,4,0,1,1,1,0,0,1,5,1,1,1,1,0,0,1
grok4_fast_breakfast_57,grok4_fast,breakfast,Doughnuts,Baked Oatmeal Banana Doughnuts with Cinnamon and Almonds,"[""150 g Banana, ripe, mashed"", ""100 g Oats, rolled, uncooked"", ""50 g Whole wheat flour"", ""1 piece Egg, raw"", ""80 g Greek yogurt, low-fat, plain"", ""30 g Honey"", ""5 g Baking powder"", ""3 g Cinnamon, ground"", ""2 g Salt"", ""30 g Almonds, whole, blanched, chopped"", ""10 g Coconut oil, melted""]","Preheat your oven to 180°C and lightly grease a doughnut pan with a bit of coconut oil. In a large bowl, mash the ripe bananas until smooth, then whisk in the egg, Greek yogurt, honey, and melted coconut oil until fully combined. In a separate bowl, mix the rolled oats, whole wheat flour, baking powder, cinnamon, salt, and chopped almonds. Stir the dry ingredients into the wet mixture until just combined, being careful not to overmix; the batter should be thick but pourable. Spoon the batter into the prepared doughnut pan, filling each mould about three-quarters full. Bake in the preheated oven for 12-15 minutes, or until the doughnuts are firm to the touch and a toothpick inserted comes out clean. Allow them to cool in the pan for 5 minutes, then transfer to a wire rack to cool completely before serving.",6,1250,42.0,38.0,185.0,9.0,52.0,22.0,2.1,450,8.0,250,750,1400,5.0,20,35.0,100,1.0,6.0,12.0,120,0.8,0.6,0.7,4.0,0.8,6,healthy,5.0,1173.9,37.275000000000006,39.165,13.940000000000001,155.11499999999998,55.794999999999995,26.8,914.25,272.35,8.81,6.185000000000001,32.300000000000004,33.85,1258.8999999999999,305.0,146.05,0.7705,0.7505,160.79999999999998,1.145,17.1,2.2,12.379999999999999,515.0,1.0,505.0,0.0,505.0,10.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,1,0,0,0,0,0,1,5,1,1,1,1,0,0,1
grok4_fast_breakfast_58,grok4_fast,breakfast,Doughnuts,Baked Oatmeal Banana Doughnuts,"[""150 g Oat flour"", ""100 g Whole wheat flour"", ""1 tsp Baking powder"", ""0.5 tsp Baking soda"", ""0.5 tsp Cinnamon, ground"", ""1 piece Banana, ripe, mashed (about 120 g)"", ""1 piece Egg, raw"", ""150 g Greek yogurt, low-fat"", ""50 ml Milk, semi-skimmed"", ""30 g Honey"", ""1 tsp Vanilla extract"", ""50 g Blueberries, fresh""]","Preheat your oven to 180°C and lightly grease a doughnut pan with a bit of oil spray. In a large bowl, whisk together the oat flour, whole wheat flour, baking powder, baking soda, and cinnamon until well combined. In a separate bowl, mash the ripe banana until smooth, then beat in the egg, Greek yogurt, milk, honey, and vanilla extract until the mixture is creamy and uniform. Fold the wet ingredients into the dry ingredients, stirring gently just until combined—do not overmix. The batter should be thick but pourable. Gently fold in the blueberries. Spoon the batter into the prepared doughnut pan, filling each cavity about three-quarters full. Bake in the preheated oven for 12-15 minutes, or until the doughnuts spring back when lightly touched and a toothpick inserted comes out clean. Allow them to cool in the pan for 5 minutes, then transfer to a wire rack to cool completely before serving.",8,1450,52.0,22.0,260.0,6.0,65.0,25.0,1.2,650,12.0,280,850,2100,6.5,60,45.0,150,1.2,2.5,12.0,220,1.1,0.8,1.2,8.0,1.4,6,healthy,5.0,1372.4999999999998,52.375,26.095,7.2205,223.675,63.415000000000006,26.65,190.45,403.05,11.32,9.105,78.1,53.550000000000004,1940.6999999999998,398.80000000000007,176.55,1.8894999999999997,0.8059999999999999,172.4,1.7250000000000003,21.5,2.5500000000000003,6.94,720.25,1.0,705.0,0.0,705.0,15.25,3,3,3,1,10,unhealthy,3,1,3,1,8,moderate,5,0,1,1,1,0,1,1,5,1,0,1,1,0,1,1
grok4_fast_breakfast_59,grok4_fast,breakfast,Doughnuts,Baked Oatmeal Protein Doughnuts with Cinnamon and Banana,"[""150 g Oats, rolled, raw"", ""100 g Banana, raw, peeled"", ""1 piece Egg, raw, whole"", ""100 g Greek yogurt, plain, low-fat"", ""50 g Whey protein powder, vanilla"", ""1 tsp Baking powder"", ""1 tsp Cinnamon, ground"", ""20 g Honey"", ""50 ml Almond milk, unsweetened""]","Preheat your oven to 180°C and lightly grease a doughnut pan with a bit of oil spray. In a blender or food processor, combine the oats, mashed banana, egg, Greek yogurt, protein powder, baking powder, cinnamon, honey, and almond milk. Blend until the mixture is smooth and well combined, scraping down the sides if needed; the batter should be thick but pourable. Spoon or pipe the batter into the prepared doughnut pan, filling each cavity about three-quarters full. Bake in the preheated oven for 12-15 minutes, or until the doughnuts are firm to the touch and a toothpick inserted comes out clean. Let them cool in the pan for 5 minutes, then transfer to a wire rack to cool completely before serving.",6,1250,85.0,20.0,165.0,5.0,40.0,18.0,1.2,600,8.0,250,900,1500,6.0,40,50.0,200,2.0,3.0,10.0,100,1.5,0.8,1.2,8.0,1.0,6,healthy,5.0,1070.7,63.870000000000005,18.39,5.822,151.07,43.760000000000005,23.1,339.05,345.55,8.73,8.915,50.0,37.050000000000004,997.9,309.5,159.75,0.9205,0.906,287.29999999999995,2.3600000000000003,11.6,2.2,5.42,535.5,1.0,525.0,0.0,525.0,10.5,2,1,3,1,7,moderate,2,1,3,1,7,moderate,5,0,1,1,1,0,1,1,2,0,0,1,0,0,0,1
grok4_fast_breakfast_60,grok4_fast,breakfast,Doughnuts,Baked Oatmeal Banana Doughnuts with Cinnamon and Nuts,"[""150 g Oats, rolled, dry"", ""100 g Whole wheat flour"", ""1 piece Banana, raw, peeled"", ""1 piece Egg, raw"", ""150 g Yogurt, plain, low-fat"", ""50 g Honey"", ""30 g Almonds, whole, raw"", ""5 g Baking powder"", ""2 g Cinnamon, ground"", ""2 g Salt"", ""10 g Sunflower oil""]","Preheat your oven to 180°C and lightly grease a doughnut pan with a bit of sunflower oil. In a food processor, blend the oats until they form a fine flour-like consistency. Mash the banana in a large mixing bowl until smooth, then whisk in the egg, yogurt, honey, and sunflower oil until well combined. Add the oat flour, whole wheat flour, baking powder, cinnamon, and salt to the wet mixture, stirring until a thick batter forms. Roughly chop the almonds and fold them into the batter. Spoon the batter into the prepared doughnut pan, filling each cavity about three-quarters full. Bake in the preheated oven for 12-15 minutes, or until the doughnuts are firm to the touch and a toothpick inserted comes out clean. Let them cool in the pan for 5 minutes, then transfer to a wire rack to cool completely before serving.",8,1650,52.0,52.0,250.0,8.0,72.0,28.0,5.0,650,12.0,320,1100,1900,6.5,40,45.0,150,2.0,8.0,12.0,140,1.2,0.9,1.1,8.0,1.2,6,moderate,5.0,1613.7,52.855,44.245000000000005,7.739999999999999,231.58499999999995,72.72500000000001,39.699999999999996,943.55,394.25,12.77,9.035,40.2,45.150000000000006,1546.6,418.20000000000005,173.55,1.2385,0.9335,185.10000000000002,1.4250000000000003,14.0,3.1900000000000004,16.96,674.0,1.0,665.0,0.0,665.0,9.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,5,1,1,1,1,0,0,1,5,1,1,1,1,0,0,1
grok4_fast_breakfast_61,grok4_fast,breakfast,English Muffins,Avocado and Smoked Salmon English Muffins with Poached Eggs,"[""2 pieces English muffins, whole wheat"", ""200 g Avocado, raw"", ""100 g Salmon, smoked"", ""2 pieces Egg, raw"", ""20 g Rocket salad"", ""10 g Lemon juice"", ""5 g Olive oil"", ""1 g Salt"", ""1 g Black pepper, ground""]","Toast the English muffins in a toaster or under a grill until golden and crisp on both sides. Mash the avocado in a bowl with lemon juice, a pinch of salt, and black pepper until smooth. Poach the eggs in simmering water with a splash of vinegar for 3-4 minutes until the whites are set but yolks are runny, then drain on kitchen paper. Spread the mashed avocado generously on each toasted muffin half. Top with smoked salmon slices, a poached egg, and a handful of rocket salad. Drizzle with olive oil and season with additional black pepper if desired. Serve immediately while warm.",2,850,38.0,52.0,60.0,10.0,4.0,14.0,3.2,200,4.5,120,500,1400,3.0,40,50.0,200,10.0,6.0,25.0,200,4.0,0.4,0.6,8.0,0.8,5,healthy,6.0,1069.6,49.35,75.06,13.800799999999999,46.046,4.27,7.97,2200.3999999999996,148.6,6.590000000000001,3.5740000000000003,96.34,51.19,1930.3999999999999,125.7,248.00000000000003,1.1099999999999999,1.0799999999999998,280.1000000000001,6.354,6.36,11.9,15.559999999999999,527.0,1.0,525.0,0.0,525.0,2.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1
grok4_fast_breakfast_62,grok4_fast,breakfast,English Muffins,Avocado Egg English Muffins with Smoked Salmon,"[""2 pieces English muffins, whole wheat"", ""100 g Avocado, raw"", ""2 pieces Egg, raw"", ""80 g Smoked salmon"", ""20 g Rocket salad"", ""10 g Lemon juice"", ""5 g Olive oil"", ""1 g Salt"", ""1 g Black pepper""]","Toast the English muffins in a toaster or under a grill until golden brown, about 2 minutes. Mash the avocado in a bowl with the lemon juice, a pinch of salt, and black pepper until smooth. Poach the eggs in simmering water with a splash of vinegar for 3-4 minutes until the whites are set but yolks are runny, then drain on kitchen paper. Drizzle the toasted muffins lightly with olive oil. Spread the mashed avocado generously on each muffin half. Top with smoked salmon slices, a handful of rocket salad, and one poached egg per muffin. Season with a little extra black pepper and serve immediately while warm.",2,580,32.0,32.0,38.0,6.0,3.0,10.0,2.5,150,4.0,90,450,900,3.0,40,45.0,100,5.0,4.0,20.0,150,4.0,0.4,0.6,8.0,0.7,5,healthy,6.0,833.6,42.910000000000004,52.52000000000001,9.980799999999999,45.646,3.87,4.97,1949.1999999999998,126.4,6.010000000000001,2.8940000000000006,90.34,48.99,1262.3999999999999,92.5,242.20000000000002,0.9600000000000001,0.9660000000000001,247.10000000000002,5.434,5.36,10.4,12.76,407.0,1.0,405.0,0.0,405.0,2.0,3,3,1,3,10,unhealthy,3,1,1,3,8,moderate,1,0,0,0,0,1,0,0,3,0,0,1,0,1,0,1
grok4_fast_breakfast_63,grok4_fast,breakfast,English Muffins,Avocado and Smoked Salmon English Muffins with Poached Eggs,"[""2 pieces English muffins, whole wheat"", ""100 g Avocado, raw"", ""100 g Salmon, smoked"", ""2 pieces Egg, raw, medium"", ""15 g Lemon juice, fresh"", ""10 g Chives, fresh, chopped"", ""5 g Olive oil"", ""1 g Salt, table"", ""1 g Black pepper, ground""]","Split the English muffins in half and lightly toast them under a medium grill for 1-2 minutes until golden. Mash the avocado with lemon juice, salt, and black pepper until smooth. Spread the avocado mixture evenly over the toasted muffin halves. Top each with 25 g of smoked salmon and sprinkle with chopped chives. Bring a small saucepan of water to a gentle simmer, add a drop of vinegar if desired, crack the eggs into separate small bowls, then carefully slide them into the simmering water. Poach for 3-4 minutes until the whites are set but yolks are still runny. Remove with a slotted spoon, drain briefly on kitchen paper, and place one poached egg on top of each muffin half. Drizzle lightly with olive oil and serve immediately.",2,780,37.0,44.0,55.0,9.0,5.0,12.0,3.2,220,4.5,140,550,1100,3.2,40,45.0,150,8.0,4.0,20.0,200,4.5,0.4,0.6,8.0,0.7,5,healthy,6.0,879.4000000000001,47.595000000000006,55.48,10.400799999999998,45.71600000000001,3.9399999999999995,5.074999999999999,1792.55,134.35000000000002,6.135000000000001,2.9440000000000004,96.39000000000001,50.50500000000001,1317.6,98.15,259.35,1.0204999999999997,0.9925,248.65,6.354,8.86,11.9,13.615,422.0,1.0,420.0,0.0,420.0,2.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1
grok4_fast_breakfast_64,grok4_fast,breakfast,English Muffins,Avocado and Smoked Salmon English Muffins with Poached Eggs,"[""2 pieces English muffins, whole wheat"", ""100 g Avocado, raw"", ""80 g Salmon, smoked"", ""2 pieces Eggs, raw, medium"", ""15 g Lemon juice"", ""5 g Dill, fresh, chopped"", ""2 g Salt"", ""1 g Black pepper, ground""]","Split the English muffins in half and lightly toast them until golden brown. Mash the avocado with lemon juice, salt, and black pepper in a bowl until smooth. Poach the eggs by bringing a pot of water to a gentle simmer, adding a splash of vinegar if desired, cracking each egg into a small bowl, and sliding them into the water. Cook for 3-4 minutes until the whites are set but yolks are runny, then remove with a slotted spoon and drain on paper towels. Spread the mashed avocado generously on each toasted muffin half. Top with slices of smoked salmon, a poached egg, and sprinkle with chopped fresh dill. Season lightly with additional black pepper if needed. Serve immediately while warm.",2,750,38.0,42.0,52.0,9.0,5.0,12.0,3.2,200,4.5,120,550,1100,3.2,40,45.0,200,8.0,4.0,20.0,180,4.5,0.4,0.6,8.0,0.8,5,healthy,6.0,798.36,43.6,48.235,9.4538,45.849000000000004,4.0729999999999995,4.874999999999999,2358.3,130.27,6.3180000000000005,2.99,92.46000000000001,51.355000000000004,1242.0499999999997,92.17,263.3,0.9692,1.0053999999999998,250.19,5.523999999999999,10.059999999999999,10.64,12.356000000000002,399.0,1.0,396.0,0.0,396.0,3.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1
grok4_fast_breakfast_65,grok4_fast,breakfast,English Muffins,Avocado and Smoked Salmon English Muffins with Poached Eggs,"[""2 pieces English muffins, whole wheat"", ""100 g Avocado, raw"", ""80 g Smoked salmon, Atlantic"", ""2 pieces Egg, raw, medium"", ""10 g Lemon juice"", ""5 g Dill, fresh"", ""1 g Black pepper, ground"", ""2 g Salt""]","Toast the English muffins until golden and crisp on both sides. Mash the avocado with lemon juice, a pinch of salt, and black pepper in a bowl until smooth. Poach the eggs by bringing a shallow pan of water to a gentle simmer, cracking each egg into a small bowl, then sliding them into the water; cook for 3-4 minutes until the whites are set but yolks are runny, then remove with a slotted spoon and drain on paper towels. Spread the mashed avocado generously on each toasted muffin half. Top with slices of smoked salmon, a poached egg, and sprinkle with chopped fresh dill and a little extra black pepper. Serve immediately while warm.",2,750,39.0,39.0,52.0,9.0,5.0,11.0,4.2,200,4.5,110,550,1100,3.2,60,45.0,150,8.0,4.0,20.0,180,4.5,0.4,0.6,8.0,0.8,5,healthy,6.0,789.1999999999999,42.835,47.605,9.2858,45.751,3.975,4.869999999999999,2349.55,127.10000000000002,6.205000000000001,2.9240000000000004,90.49000000000001,49.050000000000004,1227.1499999999999,91.10000000000001,251.55,0.9635,0.9815,246.30000000000004,5.434,8.26,10.4,11.955,388.0,1.0,385.0,0.0,385.0,3.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1
grok4_fast_breakfast_66,grok4_fast,breakfast,French Toast,Healthy Whole Grain French Toast with Banana and Cinnamon,"[""60 g Bread, wholemeal, average"", ""1 piece Egg, raw, chicken"", ""100 ml Milk, semi-skimmed, 1.5% fat"", ""50 g Banana, raw"", ""5 g Cinnamon, ground"", ""10 ml Rapeseed oil"", ""20 g Blueberries, raw""]","In a shallow bowl, whisk together the egg, milk, and ground cinnamon until well combined. Slice the banana and mash half of it into the egg mixture for added flavor and creaminess, then slice the remaining half for topping. Cut the wholemeal bread into two thick slices. Heat the rapeseed oil in a non-stick frying pan over medium heat. Dip each bread slice into the egg mixture, ensuring both sides are fully coated and soaked for about 10-20 seconds. Place the soaked bread in the hot pan and cook for 2-3 minutes on each side until golden brown and crispy on the edges, pressing gently with a spatula for even cooking. Transfer to a plate, top with the sliced banana and blueberries, and serve immediately while warm.",1,520,18.0,18.0,70.0,3.5,20.0,9.0,0.8,220,3.2,80,320,650,2.1,20,25.0,120,1.5,3.5,8.0,80,1.2,0.3,0.4,3.5,0.4,6,healthy,5.0,428.83,15.73,12.8305,1.7172,60.087,18.5835,5.92,380.90000000000003,193.15,2.0795,1.5060000000000002,13.115,18.599999999999998,658.95,68.9,35.650000000000006,0.37200000000000005,0.3105,91.95,0.715,15.46,0.76,3.5205,299.0,1.0,294.0,0.0,294.0,5.0,2,1,2,2,7,moderate,2,1,2,1,6,healthy,5,1,1,1,1,0,0,1,3,1,0,1,0,0,0,1
grok4_fast_breakfast_67,grok4_fast,breakfast,French Toast,Healthy Whole Grain French Toast with Berries and Yogurt,"[""60 g Bread, whole wheat, sliced"", ""100 ml Milk, semi-skimmed"", ""1 piece Egg, raw, medium"", ""2 g Cinnamon, ground"", ""5 ml Olive oil"", ""100 g Yogurt, plain, low-fat"", ""100 g Strawberries, raw"", ""20 g Blueberries, raw"", ""10 g Honey""]","In a shallow bowl, whisk together the milk, egg, and ground cinnamon until well combined. Soak each slice of whole wheat bread in the mixture for about 30 seconds per side, ensuring it absorbs the liquid without falling apart. Heat olive oil in a non-stick frying pan over medium heat. Add the soaked bread slices and cook for 2-3 minutes per side until golden brown and crispy on the edges, pressing lightly with a spatula for even cooking. Remove from heat and top each slice with a dollop of plain yogurt, sliced strawberries, whole blueberries, and a drizzle of honey. Serve immediately while warm.",2,580,24.0,16.0,78.0,4.0,32.0,10.0,1.2,380,4.2,90,420,750,3.1,45,32.0,210,1.8,2.5,60.0,120,1.5,0.4,0.6,4.5,0.4,6,healthy,5.0,453.34,21.334,14.370000000000001,4.45,56.695,29.575,5.6,239.15,329.25,2.43,2.4450000000000003,23.200000000000003,56.449999999999996,830.6000000000001,75.2,152.65000000000003,0.32850000000000007,0.5905,104.70000000000002,1.8849999999999998,72.89999999999999,2.96,5.742999999999999,451.5,1.0,449.5,0.0,449.5,2.0,2,1,3,1,7,moderate,2,1,3,1,7,moderate,2,0,1,1,0,0,0,0,3,0,1,1,0,0,0,1
grok4_fast_breakfast_68,grok4_fast,breakfast,French Toast,Healthy Whole Grain French Toast with Berries and Cinnamon,"[""3 slices Bread, whole wheat"", ""2 piece Egg, raw"", ""200 ml Milk, 1.5% fat"", ""1 tsp Cinnamon, ground"", ""0.5 tsp Vanilla extract"", ""100 g Raspberries, raw"", ""100 g Blueberries, raw"", ""10 g Butter, unsalted"", ""15 g Maple syrup""]","In a shallow bowl, whisk together the eggs, milk, cinnamon, and vanilla extract until well combined. Soak each slice of whole wheat bread in the egg mixture for about 30 seconds per side, allowing it to absorb the liquid without falling apart. Heat a non-stick frying pan over medium heat and add the butter, letting it melt and foam. Place the soaked bread slices in the pan and cook for 2-3 minutes per side until golden brown and crisp on the edges, pressing gently with a spatula to ensure even cooking. Transfer to a plate and top with fresh raspberries and blueberries. Drizzle with maple syrup and serve immediately while warm.",2,780,29.0,24.0,110.0,9.0,38.0,17.0,1.2,350,5.5,130,500,900,3.5,40,35.0,300,2.5,2.5,25.0,120,1.8,0.5,0.7,6.0,0.5,6,moderate,5.0,822.25,35.01,29.205,13.085,97.152,35.858000000000004,13.75,458.65000000000003,418.90000000000003,5.0965,4.035,48.95,83.3,1109.9,123.75000000000001,297.95000000000005,0.5509000000000001,1.0875000000000001,133.5,2.995,34.35,5.535,11.610000000000001,677.25,1.0,670.0,0.0,670.0,7.25,3,3,3,1,10,unhealthy,3,3,3,1,10,unhealthy,1,0,0,0,0,0,0,1,4,1,1,0,1,0,0,1
